player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0034765,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,25,234.0,5,0.0,0.0,222.0,115.0,17.0,16.42423596282606,0,13.917047669679249,0.7224014004335,0.9024820051330078,1.7153395042433555,0.0,53.400000000000006,71.4,10,0.0673854447439353,0.09006085192697769,0.08321273516642547,0.17312684865748512,0.08291991495393337,0.20833333333333334,0.11258278145695365,0.12571428571428572,0.14562662414363337,0.10800259862981337,0.6307277628032345,0.06832666653907252
00-0034765,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,0.0,-0.04266859486233443,0,34,50,448.0,4,1.0,0.0,450.0,135.0,22.0,24.341424969179037,0,10.458269945562588,1.4614590494282103,2.18426939892485,3.7211771533897102,0.0,69.1,103.1,13,0.11389521640091116,0.16961929890689786,0.08565989847715735,0.30653826372688503,0.14035087719298245,0.16,0.13333333333333333,0.1368421052631579,0.15017543859649124,0.14428070175438595,1.020501138952164,0.08170996528713405
00-0034765,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,32,50,377.0,3,1.0,0.0,480.0,113.0,18.0,13.46562809272691,0,9.251008644573298,1.6134327080072044,2.067845105136684,3.8676406356064854,0.0,55.7,87.7,10,0.1488095238095238,0.19875776397515527,0.10235507246376811,0.38222049689440996,0.17325367647058823,0.1875,0.17307692307692307,0.175,0.1803768382352941,0.1761029411764706,1.1220238095238095,0.1098667067548607
00-0034765,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,19,27,278.0,1,0.0,0.0,331.0,66.0,14.0,7.385662595776214,0,7.95652374144511,0.8363664853145919,1.1286682113022324,2.0446174758834506,0.0,33.800000000000004,52.800000000000004,9,0.09152542372881356,0.13021243115656964,0.06947368421052631,0.24145808051847606,0.12556458897922312,0.07692307692307693,0.14,0.13274336283185842,0.10124383295115003,0.11583628656799388,0.9423728813559322,0.06854828239815128
00-0034772,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,7.0,0,0.0,0.0,1.0,-0.31956804648507386,0,43,79,586.0,5,1.0,1.0,1093.0,236.0,27.0,-13.031374927806235,1,9.381806591736584,2.245558965639726,3.196064940344236,5.605583906700555,0.0,89.3,132.3,16,0.13763066202090593,0.20055045871559632,0.12349555206698064,0.366886360003836,0.13752640225299226,0.1724137931034483,0.14285714285714285,0.14678899082568808,0.1549700976782203,0.1445038804230835,1.0209059233449478,0.08910050914576655
00-0034772,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,15,89.0,0,0.0,0.0,153.0,44.0,3.0,-7.247807372799557,0,2.897150997150997,0.4724747474747475,0.6429033717492051,1.1587444814365648,0.0,8.9,16.900000000000002,4,0.11194029850746269,0.14796905222437137,0.10328638497652583,0.2862856895406911,0.10645933014354067,0.0,0.075,0.06976744186046512,0.053229665071770335,0.08516746411483254,0.664179104477612,0.060826374892024186
00-0034772,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,20.0,0,0.0,0.0,28.0,3.0,1.0,0.8983612400479615,0,2.3,0.09614631353761788,0.08086039226166614,0.20082174488959315,0.0,2.0,4.0,3,0.031746031746031744,0.026794258373205742,0.010238907849829351,0.06905445431761222,0.0258732212160414,0.0,0.023255813953488372,0.020833333333333332,0.0129366106080207,0.02069857697283312,0.15873015873015872,0.01567275291905023
00-0034775,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,35.0,0,0.0,0.0,2.0,2.5738100700546056,0,43,68,590.0,3,0.0,0.0,654.0,225.0,21.0,10.163901698600966,0,12.660294170929493,2.589357864110338,3.105953720291967,6.058204400369884,0.0,80.5,123.5,12,0.19263456090651557,0.24123939505717448,0.240128068303095,0.481943357405513,0.28502415458937197,0.25,0.21875,0.2222222222222222,0.26751207729468596,0.27801932367149756,1.6713881019830028,0.1717663421418637
00-0034775,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,93.0,0,0.0,0.0,4.0,4.435598950658459,0,67,107,708.0,3,0.0,0.0,1083.0,281.0,31.0,17.92367727473267,1,9.28162706744868,3.140938341121607,4.298757201825098,7.720537552959979,0.0,100.10000000000001,167.1,13,0.23210412147505424,0.30854700854700856,0.17144600366076876,0.5949937890501882,0.22619808306709266,0.17647058823529413,0.22627737226277372,0.22077922077922077,0.2013343356511934,0.21625258410073298,1.5357917570498916,0.15243568691844553
00-0034775,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,3.0,0,0.0,0.0,1.0,1.756562818074599,0,48,79,621.0,6,0.0,0.0,935.0,175.0,30.0,11.20278127851201,0,12.367641620561013,2.291596130284151,3.4416433132456588,5.846544514698188,0.0,98.4,146.4,14,0.1539961013645224,0.23791348600508905,0.11006289308176101,0.42132494085085487,0.1706043956043956,0.25,0.16216216216216217,0.1722488038277512,0.2103021978021978,0.18648351648351652,1.2105263157894737,0.10497633730101823
00-0034775,2021,REG,1,1,33.0,0,0.0,0.0,0.0,0,0,33.0,0.0,1.0,3.0305774064618163,0,1.0,0.0,1,11.0,0,0.0,0.0,1.0,0.6512457074131817,0,77,103,982.0,5,0.0,0.0,1201.0,231.0,44.0,51.099387971530916,0,14.993865597932947,3.123731658943694,4.747773670169476,8.009039057534174,0.0,130.62,207.62,17,0.17428087986463622,0.27141242937853105,0.10189677988531098,0.47855126329977915,0.21260012989824636,0.18518518518518517,0.205607476635514,0.2033195020746888,0.19889265754171576,0.20711714095563413,1.661590524534687,0.1257876114773168
00-0034775,2022,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,-0.32680640323087573,0,0.0,0.0,5,11.0,0,0.0,0.0,0.0,-0.8311991388909519,0,84,133,1108.0,8,0.0,0.0,1216.0,371.0,55.0,32.930595938659245,0,16.640728323664145,4.0192272645083165,4.901300479863034,9.459751232666598,0.0,159.9,243.9,17,0.2231543624161074,0.27941176470588236,0.18213058419243985,0.558260955388867,0.26711668273866923,0.32,0.2644230769230769,0.2703862660944206,0.2935583413693346,0.2776933461909354,1.8590604026845639,0.1623489003674317
00-0034775,2023,REG,1,2,-1.0,0,0.0,0.0,0.0,0,0,25.0,0.0,0.0,-1.7565971661824733,0,0.0,0.0,1,6.0,0,0.0,0.0,0.0,-0.5953392207156867,0,57,85,787.0,3,2.0,2.0,842.0,247.0,34.0,23.392445049216278,0,11.831023199858674,2.5351826567404854,3.472450737962214,6.233489501684278,0.0,93.26,150.26,12,0.20432692307692307,0.26494650723725616,0.17248603351955308,0.5184475904051895,0.25444552214678307,0.21428571428571427,0.25,0.24666666666666667,0.23436561821624868,0.2464135605745693,1.8918269230769231,0.144214527027027
00-0034775,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,47,379.0,1,0.0,0.0,644.0,113.0,18.0,8.420426437177847,0,5.272374991786583,1.5296524510920795,2.3703878907681126,3.953750200175798,0.0,43.900000000000006,70.9,8,0.1865079365079365,0.289568345323741,0.14431673052362706,0.5114165810208976,0.20343531937734835,0.09090909090909091,0.20454545454545456,0.1919191919191919,0.14717220514321963,0.18093007368369687,1.503968253968254,0.10751872857966091
00-0034777,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,32,174.0,0,1.0,1.0,314.0,45.0,6.0,-12.559183318275004,0,3.571755097387792,0.949461101707912,1.1607128943640852,2.2366906786167275,0.0,15.400000000000002,29.400000000000002,10,0.08602150537634409,0.12003058103975535,0.032679738562091505,0.2250567228963204,0.06861198738170347,0.0,0.05128205128205128,0.046511627906976744,0.03430599369085174,0.05488958990536278,0.46774193548387094,0.03762766529295825
00-0034777,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,20.0,0,0.0,0.0,1.0,0.8286483676638454,0,73,118,1008.0,8,0.0,0.0,1391.0,316.0,42.0,34.563345148030585,1,11.456431552356593,3.309929956960665,5.106391662982723,8.539369099528903,0.0,152.8,225.8,15,0.21071428571428572,0.32891936628044455,0.1759465478841871,0.5792069215957842,0.26373626373626374,0.36363636363636365,0.24277456647398843,0.2564102564102564,0.3136863136863137,0.28371628371628377,1.8,0.17875520511724377
00-0034777,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,53,93,706.0,5,0.0,0.0,1300.0,165.0,37.0,10.836873072498415,0,8.768212145926075,2.6031962348612114,4.353957306031612,6.952564466513945,0.0,100.6,153.6,13,0.18712273641851107,0.3336755646817248,0.12378094523630907,0.5476245563731466,0.22173366834170855,0.23809523809523808,0.22560975609756098,0.22702702702702704,0.2299144532184733,0.22500598229241447,1.420523138832998,0.13860814322841467
00-0034777,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,22,154.0,2,0.0,0.0,359.0,24.0,7.0,0.27420088673394005,0,1.2386124169233264,0.5487121212121212,0.981199825906561,1.5099080599527743,0.0,27.4,34.400000000000006,3,0.1864406779661017,0.3284537968892955,0.0898876404494382,0.542424054460589,0.23019431988041852,0.4,0.2413793103448276,0.2647058823529412,0.31509715994020926,0.26415545590433487,1.305084745762712,0.1441381044163245
00-0034777,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,30,52,502.0,3,0.0,0.0,799.0,132.0,24.0,21.15313317053699,0,7.0956285730268895,1.4638231091122795,3.132704651381375,4.388627919635382,0.0,68.2,98.2,11,0.1306532663316583,0.29075691411935956,0.09109730848861283,0.4285854307929751,0.17256789274664833,0.14285714285714285,0.15584415584415584,0.15428571428571428,0.1577125178018956,0.16662574276874725,1.2613065326633166,0.08709843364731343
00-0034777,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,66,525.0,5,2.0,1.0,1016.0,84.0,22.0,15.333778778289522,0,8.651993115756733,2.0732251477785546,4.301446459904676,6.1208502436011045,0.0,80.5,115.5,14,0.13721413721413722,0.2720214190093708,0.0695364238410596,0.4234383410287025,0.1881046219992834,0.45454545454545453,0.171875,0.19424460431654678,0.32132503827236897,0.24139278850851764,1.0914760914760915,0.12032002000125007
00-0034777,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,10,31.0,1,0.0,0.0,115.0,7.0,1.0,-4.062413258827291,0,3.517857142857143,0.2826970443349754,0.3728299434942396,0.6850265269484308,0.0,9.1,13.1,4,0.07142857142857142,0.09395424836601307,0.017902813299232736,0.18230625583566762,0.029836381135707413,0.125,0.02,0.034482758620689655,0.0774181905678537,0.048869104908565934,0.22142857142857142,0.034341739631940434
00-0034827,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,172.0,0,2.0,1.0,6.0,4.127402974903816,0,55,82,788.0,2,1.0,1.0,737.0,421.0,33.0,16.520184113580385,0,18.747201621376995,2.4093689462981502,2.89199836966147,5.638452278210254,0.0,104.0,159.0,16,0.14564831261101244,0.17712088440278778,0.20506575742815392,0.3601691764387489,0.19356423483173668,0.07142857142857142,0.15566037735849056,0.14583333333333334,0.13249640313015404,0.16913710215110364,1.3996447602131439,0.10477483295333237
