season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2018,REG,0,Austin Hooper,TE,ATL,5.577121212121212,3.239225478765151,6.6877272727272725,11.263583784052761,71,88,80.68181818181817,660.0,4,3.514225352112677,3.2918024981494085,0.22242285396326844,00-0032392,Austin,Hooper,81,A.Hooper
2018,REG,0,David Njoku,TE,CLE,5.555806451612903,3.0614063144804686,8.52875,14.196998414842223,56,88,63.63636363636363,639.0,4,6.039107142857142,4.2476543924032075,1.7914527504539342,00-0033885,David,Njoku,85,D.Njoku
2018,REG,0,Vance McDonald,TE,PIT,5.521521739130435,3.276894349941222,5.697500000000002,7.852438022935969,50,72,69.44444444444444,610.0,4,7.9491999999999985,5.421885860479625,2.5273141395203735,00-0030470,Vance,McDonald,89,V.McDonald
2018,REG,0,George Kittle,TE,SF,5.40548076923077,3.3138640925833163,7.334117647058824,25.478175576262878,88,136,64.70588235294117,1377.0,5,10.194431818181819,7.327922411541521,2.866509406640298,00-0033288,George,Kittle,85,G.Kittle
2018,REG,0,Ricky Seals-Jones,TE,ARI,5.295882352941177,2.7307876679597243,9.845072463768119,17.12782265791252,34,69,49.275362318840585,343.0,1,2.9729411764705884,2.6895746344813314,0.28336654198925704,00-0033611,Roderick,Seals-Jones,86,R.Seals-Jones
2018,REG,0,Mark Andrews,TE,BAL,5.244545454545454,2.904620378774616,10.462199999999998,11.293930195302886,34,50,68.0,552.0,3,6.482058823529411,5.4199427198859595,1.0621161036434517,00-0034753,Mark,Andrews,89,M.Andrews
2018,REG,0,Benjamin Watson,TE,NO,5.1703125,2.642627979604568,9.904565217391305,12.162508475662168,35,46,76.08695652173914,400.0,2,3.034,3.2230015169804704,-0.18900151698047063,00-0022943,Benjamin,Watson,82,B.Watson
2018,REG,0,Dallas Goedert,TE,PHI,5.1517647058823535,3.2578008954318296,7.737954545454545,7.7352823570039435,33,44,75.0,334.0,4,5.6506060606060595,5.04317607938636,0.6074299812196999,00-0034351,Dallas,Goedert,88,D.Goedert
2018,REG,0,Ryan Griffin,TE,HOU,5.118461538461539,3.448165033304475,7.866976744186048,7.706151161572215,24,43,55.81395348837209,305.0,0,6.751666666666666,5.693538919017438,1.0581277476492277,00-0030108,Ryan,Griffin,84,R.Griffin
2018,REG,0,C.J. Uzomah,TE,CIN,5.0252083333333335,2.7544353613575905,7.452031250000001,10.795107310514664,43,64,67.1875,439.0,3,4.881162790697675,4.472854716240144,0.4083080744575307,00-0032134,Christopher,Uzomah,87,C.Uzomah
2018,REG,0,Devin Funchess,WR,CAR,5.00921052631579,2.2659341912580326,12.661772151898735,24.22900659813392,44,79,55.69620253164557,549.0,4,1.7979545454545451,2.2165466554903657,-0.41859211003582053,00-0032055,Devin,Funchess,17,D.Funchess
2018,REG,0,O.J. Howard,TE,TB,4.5448571428571425,2.500796985844318,11.149375,8.108353799791823,34,48,70.83333333333334,565.0,5,6.884705882352942,4.9901738600738135,1.8945320222791286,00-0033879,O.J.,Howard,80,O.Howard
2018,REG,0,Antonio Gates,TE,LAC,4.449473684210527,2.464236806451032,8.789333333333333,9.805729925921518,28,45,62.22222222222222,333.0,2,4.533214285714285,4.6752369581880755,-0.1420226724737903,00-0021547,Antonio,Gates,85,A.Gates
2018,REG,1,Austin Seferian-Jenkins,TE,JAX,9.254999999999999,4.512751381287108,2.472,6.146501566462777,3,5,60.0,25.0,0,6.966666666666666,8.895623314918643,-1.9289566482519769,00-0031418,Austin,Seferian-Jenkins,88,A.Seferian-Jenkins
2018,REG,1,Delanie Walker,TE,TEN,8.347142857142858,2.3021132596596803,7.067142857142857,20.937910018199517,4,7,57.14285714285714,52.0,0,4.922499999999999,3.2056250560033277,1.7168749439966717,00-0024389,Delanie,Walker,82,D.Walker
2018,REG,1,Rob Gronkowski,TE,NE,7.634285714285714,2.280832806164137,12.04,29.93721638590166,7,8,87.5,123.0,1,4.130000000000002,4.021510851293767,0.1084891487062345,00-0027656,Robert,Gronkowski,87,R.Gronkowski
2018,REG,1,Ricky Seals-Jones,TE,ARI,6.942,3.1816723224070533,9.038333333333336,26.565102380719114,3,6,50.0,19.0,0,1.423333333333332,2.592020369741904,-1.168687036408572,00-0033611,Roderick,Seals-Jones,86,R.Seals-Jones
2018,REG,1,Jack Doyle,TE,IND,6.861666666666667,3.1281302328863334,5.688000000000001,19.707573972697666,7,10,70.0,60.0,0,2.4871428571428558,2.341342272571897,0.14580058457095868,00-0030181,John,Doyle,84,J.Doyle
2018,REG,1,Zach Ertz,TE,PHI,6.1137500000000005,3.4091431291115297,7.63,26.832184554789702,5,10,50.0,48.0,0,3.404000000000001,2.698350559491291,0.7056494405087097,00-0030061,Zachary,Ertz,86,Z.Ertz
2018,REG,1,Nick Boyle,TE,BAL,5.413333333333334,3.4625553670672695,2.745000000000001,6.20689655172414,3,6,50.0,40.0,0,9.036666666666664,7.843138898292428,1.1935277683742358,00-0031598,Nicholas,Boyle,86,N.Boyle
2018,REG,1,Eric Ebron,TE,IND,5.244000000000001,3.034944647521159,10.441999999999998,18.089529485136165,4,5,80.0,51.0,1,2.585,3.262281357164511,-0.6772813571645111,00-0031387,Eric,Ebron,85,E.Ebron
2018,REG,1,Travis Kelce,TE,KC,5.140000000000001,1.6278118840534546,14.51,25.29931419272347,1,6,16.666666666666664,6.0,0,1.1899999999999977,0.4638614879463603,0.7261385120536374,00-0030506,Travis,Kelce,87,T.Kelce
2018,REG,1,Will Dissly,TE,SEA,4.97,2.3734362502356183,17.059999999999995,25.5167668790571,3,5,60.0,105.0,1,22.22666666666667,5.40974127833518,16.81692538833149,00-0034159,Will,Dissly,88,W.Dissly
2018,REG,1,Jordan Reed,TE,WAS,4.964,2.479651735215779,5.713999999999999,25.745697035234745,4,5,80.0,48.0,1,6.225000000000001,4.082100216796679,2.1428997832033225,00-0030472,Jordan,Reed,86,J.Reed
2018,REG,1,George Kittle,TE,SF,4.6414285714285715,3.686239917285463,11.619999999999997,30.193146057683972,5,9,55.55555555555556,90.0,0,13.360000000000003,12.186709460238353,1.1732905397616502,00-0033288,George,Kittle,85,G.Kittle
2018,REG,1,Jesse James,TE,PIT,4.56,4.127064462131678,8.301999999999998,12.525648762824376,3,5,60.0,60.0,0,10.563333333333334,8.665386802288898,1.8979465310444361,00-0032135,Jesse,James,81,J.James
2018,REG,1,Trey Burton,TE,CHI,4.497999999999999,1.3627028909150394,12.012,28.406564820507967,1,5,20.0,15.0,0,0.6600000000000001,0.12715085434381024,0.5328491456561899,00-0030710,Lawrence,Burton,80,T.Burton
2018,REG,1,Ryan Griffin,TE,HOU,4.183999999999999,1.776148745803311,14.430000000000001,18.332189953502553,0,5,0.0,,0,,,,00-0030108,Ryan,Griffin,84,R.Griffin
2018,REG,1,Jared Cook,TE,LV,4.118888888888889,3.076311310003477,7.838333333333334,46.4104208812355,9,12,75.0,180.0,0,12.656666666666666,6.40733163171568,6.249335034950986,00-0027061,Jared,Cook,87,J.Cook
2018,REG,1,Evan Engram,TE,NYG,3.6500000000000004,2.9608819282733934,2.8000000000000007,5.76392605706287,2,5,40.0,18.0,0,8.424999999999997,8.56677135234986,-0.14177135234986338,00-0033881,Evan,Engram,88,E.Engram
2018,REG,1,David Njoku,TE,CLE,3.5816666666666666,2.7268261454751856,8.370000000000001,15.22609147609148,3,7,42.857142857142854,13.0,0,2.9233333333333342,3.6885230846975596,-0.7651897513642254,00-0033885,David,Njoku,85,D.Njoku
2018,REG,1,Devin Funchess,WR,CAR,3.4859999999999998,1.672969272937986,14.584000000000003,51.24745238597234,3,5,60.0,41.0,0,0.9233333333333343,1.8336582111392847,-0.9103248778059504,00-0032055,Devin,Funchess,17,D.Funchess
2018,REG,2,Jesse James,TE,PIT,11.91,2.9253345492567413,13.962,12.277739671819766,5,5,100.0,138.0,1,13.638,9.313382957673337,4.324617042326663,00-0032135,Jesse,James,81,J.James
2018,REG,2,David Njoku,TE,CLE,8.397499999999999,1.927764961244686,7.717142857142858,21.58037711728987,4,7,57.14285714285714,20.0,0,1.6500000000000004,1.4393849284606404,0.21061507153936,00-0033885,David,Njoku,85,D.Njoku
2018,REG,2,Evan Engram,TE,NYG,8.052,6.6367328301505735,4.595714285714286,11.15348611448185,7,7,100.0,67.0,1,5.6657142857142855,5.037917246632268,0.6277970390820178,00-0033881,Evan,Engram,88,E.Engram
2018,REG,2,Jimmy Graham,TE,GB,7.1659999999999995,3.0726212380636078,13.923749999999998,38.349514563106794,6,8,75.0,95.0,0,6.681666666666668,5.557422031866319,1.1242446348003492,00-0027696,Jimmy,Graham,80,J.Graham
2018,REG,2,Jordan Reed,TE,WAS,7.087999999999999,4.102272736956206,5.332500000000001,13.944366358317264,6,8,75.0,55.0,0,3.5883333333333334,4.085381117308278,-0.4970477839749443,00-0030472,Jordan,Reed,86,J.Reed
2018,REG,2,Zach Ertz,TE,PHI,6.62,4.0265095742175,6.208461538461539,24.22996097268088,11,13,84.61538461538461,94.0,0,2.352727272727272,4.739846434000242,-2.38711916127297,00-0030061,Zachary,Ertz,86,Z.Ertz
2018,REG,2,Ricky Seals-Jones,TE,ARI,6.138,4.101044132448179,4.050000000000001,19.41359750738995,4,6,66.66666666666666,17.0,0,2.4724999999999984,2.703661148153287,-0.23116114815328848,00-0033611,Roderick,Seals-Jones,86,R.Seals-Jones
2018,REG,2,Kyle Rudolph,TE,MIN,5.962857142857142,4.023360337614451,3.883749999999999,9.080016365655501,7,8,87.5,72.0,0,6.135714285714287,5.7578979327429165,0.3778163529713705,00-0027981,Kyle,Rudolph,82,K.Rudolph
2018,REG,2,Devin Funchess,WR,CAR,5.958888888888889,3.7212841385852076,8.934444444444447,25.169024665080762,7,9,77.77777777777779,77.0,0,2.0628571428571427,3.040432588980715,-0.9775754461235722,00-0032055,Devin,Funchess,17,D.Funchess
2018,REG,2,Austin Hooper,TE,ATL,5.709999999999999,4.8071389512610825,8.782,15.206399778362654,5,5,100.0,59.0,1,3.9480000000000004,3.3464343711903894,0.601565628809611,00-0032392,Austin,Hooper,81,A.Hooper
2018,REG,2,Josh Perkins,TE,PHI,4.864,2.4278475095250793,8.894999999999998,16.022215550885615,4,6,66.66666666666666,57.0,0,2.7750000000000012,1.9418948133981644,0.8331051866018369,00-0032599,Joshua,Perkins,83,J.Perkins
2018,REG,2,Nick Vannett,TE,SEA,4.455,3.3845818739439624,4.994000000000002,8.879485082322823,3,5,60.0,23.0,0,2.336666666666664,3.9740049588910247,-1.637338292224361,00-0032394,Nicholas,Vannett,81,N.Vannett
2018,REG,2,Jake Butt,TE,DEN,4.166666666666667,3.013254871218958,7.302000000000001,10.902412804586717,4,5,80.0,48.0,0,6.555,5.422059749609161,1.1329402503908383,00-0033564,Jake,Butt,80,J.Butt
2018,REG,2,Jack Doyle,TE,IND,4.044,1.5365556779113103,5.032000000000001,17.468582934110948,2,5,40.0,20.0,0,9.065000000000001,8.331434711515612,0.7335652884843888,00-0030181,John,Doyle,84,J.Doyle
2018,REG,2,Will Dissly,TE,SEA,3.93,2.7215472490454444,9.438,16.781053305358984,3,5,60.0,42.0,1,8.29,5.48972439774722,2.8002756022527793,00-0034159,Will,Dissly,88,W.Dissly
2018,REG,2,Vance McDonald,TE,PIT,3.25,3.0353101864507037,6.9319999999999995,6.095780791079688,3,5,60.0,26.0,0,5.546666666666667,5.372121608206423,0.17454505846024393,00-0030470,Vance,McDonald,89,V.McDonald
