season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2018,REG,6,Joe Mixon,HB,CIN,2.76265625,0.0,2.4158999999999997,11,64,5.818181818181818,1,00-0033897,Joe,Mixon,28,J.Mixon,78.54524285336714,-14.545242853367142,-1.3222948048515584,0.2727272727272727
2018,REG,6,Bilal Powell,RB,NYJ,3.7301694915254235,12.5,2.933733333333334,16,59,3.6875,0,00-0028064,Bilal,Powell,29,B.Powell,57.252594592857406,-1.252594592857406,-0.08350630619049373,0.4666666666666667
2018,REG,6,Latavius Murray,RB,MIN,2.724580645161291,41.66666666666667,2.8733636363636363,24,155,6.458333333333333,1,00-0030513,Latavius,Murray,25,L.Murray,105.59077223126386,49.409227768736145,2.0587178236973394,0.4583333333333333
2018,REG,6,Peyton Barber,RB,TB,2.9557317073170735,23.076923076923077,3.02275,13,82,6.3076923076923075,0,00-0032741,Kenneth,Barber,25,P.Barber,31.36671930563076,50.63328069436924,3.8948677457207106,0.5384615384615384
2018,REG,6,Marlon Mack,RB,IND,2.330449438202247,8.333333333333332,2.623,12,89,7.416666666666667,0,00-0033951,Marlon,Mack,25,M.Mack,54.782928781117846,31.217071218882154,2.837915565352923,0.6363636363636364
2018,REG,6,James Conner,RB,PIT,3.0727027027027027,57.89473684210527,2.8120588235294117,19,111,5.842105263157895,2,00-0033553,James,Conner,30,J.Conner,91.88522881448766,12.114771185512339,0.6730428436395743,0.3333333333333333
2018,REG,6,Melvin Gordon,RB,LAC,2.8128787878787875,38.88888888888889,2.8133749999999997,18,132,7.333333333333333,3,00-0032144,Melvin,Gordon,28,M.Gordon,76.40176974654507,40.59823025345493,2.388131191379702,0.5882352941176471
2018,REG,6,Matt Breida,RB,SF,4.188360655737704,7.142857142857142,2.8732142857142855,14,61,4.357142857142857,1,00-0033308,Matthew,Breida,22,M.Breida,57.30057561374673,3.69942438625327,0.2642445990180907,0.5
2018,REG,6,David Johnson,RB,ARI,4.943703703703704,22.22222222222222,2.7416470588235295,18,54,3.0,1,00-0032187,David,Johnson,31,D.Johnson,64.32887725542305,-15.328877255423052,-0.901698662083709,0.47058823529411764
2018,REG,6,Raheem Mostert,RB,SF,2.9428735632183907,16.666666666666664,2.8214545454545448,12,87,7.25,0,00-0031687,Dominique,Mostert,31,R.Mostert,50.10979138992189,36.89020861007811,3.074184050839843,0.5
2018,REG,6,Isaiah Crowell,RB,NYJ,5.022,7.6923076923076925,3.035909090909091,13,40,3.076923076923077,0,00-0030656,Isaiah,Crowell,20,I.Crowell,48.57540294389985,-8.575402943899853,-0.6596463802999887,0.23076923076923078
2018,REG,6,Lamar Miller,RB,HOU,5.487391304347826,13.333333333333334,2.977636363636364,15,46,3.066666666666667,0,00-0029615,Lamar,Miller,26,L.Miller,62.15007633828879,-16.15007633828879,-1.0766717558859193,0.4
2018,REG,6,Frank Gore,RB,MIA,2.4235643564356435,6.666666666666667,2.3852666666666664,15,101,6.733333333333333,0,00-0023500,Frank,Gore,21,F.Gore,83.15716823141095,17.84283176858905,1.1895221179059368,0.4666666666666667
2018,REG,6,Gus Edwards,RB,BAL,3.528809523809523,10.0,2.6349000000000005,10,42,4.2,0,00-0034184,Gus,Edwards,35,G.Edwards,41.25309101167482,0.7469089883251812,0.07469089883251812,0.5
2018,REG,6,Sony Michel,RB,NE,3.309622641509433,29.166666666666668,2.521333333333334,24,106,4.416666666666667,2,00-0034845,Sony,Michel,26,S.Michel,117.05053536918273,-11.050535369182725,-0.4604389737159469,0.375
2018,REG,6,Tevin Coleman,RB,ATL,6.5037142857142864,30.0,3.4405,10,35,3.5,0,00-0032058,Tevin,Coleman,26,T.Coleman,34.4924843445643,0.5075156554356965,0.05075156554356965,0.5
2018,REG,6,Wendell Smallwood,RB,PHI,5.679607843137253,5.555555555555555,2.8428750000000003,18,51,2.8333333333333335,0,00-0032782,Wendell,Smallwood,28,W.Smallwood,63.42999170903053,-12.429991709030531,-0.6905550949461406,0.3888888888888889
2018,REG,6,Ezekiel Elliott,RB,DAL,3.6472641509433963,16.666666666666664,2.5616818181818184,24,106,4.416666666666667,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,108.43383708876708,-2.4338370887670777,-0.10140987869862823,0.375
2018,REG,6,Todd Gurley,RB,LAR,2.687740384615385,10.714285714285714,2.7494642857142857,28,208,7.428571428571429,2,00-0032241,Todd,Gurley,30,T.Gurley,158.92621125707097,49.073788742929025,1.7526353122474652,0.42857142857142855
2018,REG,6,Kareem Hunt,RB,KC,2.3091250000000003,10.0,2.6727,10,80,8.0,0,00-0033923,Kareem,Hunt,27,K.Hunt,35.678426321888566,44.321573678111434,4.4321573678111434,0.6
2018,REG,6,Saquon Barkley,RB,NYG,2.0312307692307687,7.6923076923076925,2.7983846153846152,13,130,10.0,1,00-0034844,Saquon,Barkley,26,S.Barkley,70.26342279679913,59.736577203200866,4.595121323323143,0.3076923076923077
2018,REG,6,Corey Clement,RB,PHI,3.7358139534883716,9.090909090909092,2.8832727272727277,11,43,3.909090909090909,1,00-0033725,Corey,Clement,30,C.Clement,48.69977621965758,-5.699776219657579,-0.5181614745143254,0.2727272727272727
2018,REG,6,Marshawn Lynch,RB,LV,4.891555555555555,23.076923076923077,3.1183636363636364,13,45,3.4615384615384617,0,00-0025399,Marshawn,Lynch,24,M.Lynch,40.60488763959234,4.3951123604076585,0.3380855661852045,0.6923076923076923
2018,REG,6,LeSean McCoy,RB,BUF,3.6934246575342464,25.0,3.0058,16,73,4.5625,0,00-0027029,LeSean,McCoy,25,L.McCoy,75.14700014550317,-2.1470001455031706,-0.13418750909394817,0.4375
2018,REG,6,Ito Smith,RB,ATL,8.03181818181818,27.27272727272727,2.9080000000000004,11,22,2.0,1,00-0034378,Romarius,Smith,25,I.Smith,38.42663798378554,-16.42663798378554,-1.4933307257986854,0.2727272727272727
2018,REG,6,Adrian Peterson,RB,WAS,3.4517525773195876,11.76470588235294,2.73575,17,97,5.705882352941177,0,00-0025394,Adrian,Peterson,26,A.Peterson,97.35390396968207,-0.35390396968206517,-0.020817880569533244,0.5882352941176471
2018,REG,6,Jordan Howard,RB,CHI,2.5568115942028986,7.142857142857142,2.1745714285714284,14,69,4.928571428571429,0,00-0032780,Jordan,Howard,24,J.Howard,83.78270191565379,-14.782701915653789,-1.0559072796895563,0.2857142857142857
2018,REG,6,Carlos Hyde,RB,CLE,6.670588235294118,14.285714285714285,3.4209285714285715,14,34,2.4285714285714284,0,00-0031045,Carlos,Hyde,34,C.Hyde,49.349641649406216,-18.349641649406216,-1.4115108961081704,0.3076923076923077
2018,REG,6,Kenyan Drake,RB,MIA,3.605087719298247,0.0,2.4236153846153843,13,57,4.384615384615385,0,00-0033118,Kenyan,Drake,32,K.Drake,49.504663848494744,7.495336151505256,0.5765643193465582,0.46153846153846156
2018,REG,7,David Johnson,RB,ARI,4.113846153846154,42.857142857142854,2.4829999999999997,14,39,2.7857142857142856,0,00-0032187,David,Johnson,31,D.Johnson,45.35896283673042,-7.35896283673042,-0.5660740643638784,0.38461538461538464
2018,REG,7,Malcolm Brown,RB,LAR,3.308769230769231,30.76923076923077,2.4949999999999997,13,65,5.0,0,00-0031806,Malcolm,Brown,34,M.Brown,75.47413308162754,-10.474133081627542,-0.8057025447405801,0.46153846153846156
2018,REG,7,Tevin Coleman,RB,ATL,4.6696,36.36363636363637,2.8892500000000005,11,50,4.545454545454546,1,00-0032058,Tevin,Coleman,26,T.Coleman,49.493697924998074,0.5063020750019263,0.04602746136381148,0.18181818181818182
2018,REG,7,LeGarrette Blount,RB,DET,3.2534000000000005,30.0,2.5768999999999993,10,50,5.0,1,00-0027325,LeGarrette,Blount,29,L.Blount,49.075139597845144,0.9248604021548559,0.0924860402154856,0.4
2018,REG,7,T.J. Yeldon,RB,JAX,5.365357142857143,8.333333333333332,2.9815,12,28,2.3333333333333335,0,00-0032209,Timothy,Yeldon,24,T.Yeldon,45.383191818949136,-17.383191818949136,-1.4485993182457613,0.25
2018,REG,7,Isaiah Crowell,RB,NYJ,5.198620689655173,36.36363636363637,2.5619000000000005,11,29,2.6363636363636362,0,00-0030656,Isaiah,Crowell,20,I.Crowell,47.55350878550527,-18.553508785505272,-1.6866826168641156,0.18181818181818182
2018,REG,7,James White,RB,NE,5.05175,27.27272727272727,2.930272727272728,11,40,3.6363636363636362,0,00-0031062,James,White,28,J.White,30.933795667481114,9.066204332518886,0.8242003938653533,0.6363636363636364
2018,REG,7,Latavius Murray,RB,MIN,3.273333333333333,20.0,2.6464166666666666,15,69,4.6,2,00-0030513,Latavius,Murray,25,L.Murray,48.04260080273548,13.957399197264522,0.9969570855188944,0.42857142857142855
2018,REG,7,Kerryon Johnson,RB,DET,2.549303797468354,26.31578947368421,3.185277777777778,19,158,8.31578947368421,0,00-0034349,Kerryon,Johnson,33,K.Johnson,78.36602634941883,79.63397365058117,4.191261771083219,0.5263157894736842
2018,REG,7,Lamar Miller,RB,HOU,3.3477000000000006,22.727272727272727,2.742666666666667,22,100,4.545454545454546,1,00-0029615,Lamar,Miller,26,L.Miller,89.28540796177835,10.714592038221653,0.48702691082825694,0.5
2018,REG,7,Frank Gore,RB,MIA,4.126206896551724,0.0,2.365,10,29,2.9,0,00-0023500,Frank,Gore,21,F.Gore,34.07077374148525,-5.070773741485247,-0.5070773741485247,0.3
2018,REG,7,Royce Freeman,RB,DEN,5.438648648648649,76.92307692307693,3.2706153846153847,13,37,2.8461538461538463,1,00-0034838,Royce,Freeman,28,R.Freeman,36.148256092884765,0.8517439071152353,0.06551876208578733,0.6153846153846154
2018,REG,7,Peyton Barber,RB,TB,5.060333333333333,36.36363636363637,3.0269,11,30,2.727272727272727,0,00-0032741,Kenneth,Barber,25,P.Barber,30.82689263937081,-0.8268926393708114,-0.07517205812461922,0.45454545454545453
2018,REG,7,Saquon Barkley,RB,NYG,5.84279069767442,28.57142857142857,3.2334615384615386,14,43,3.0714285714285716,1,00-0034844,Saquon,Barkley,26,S.Barkley,36.96381303086325,6.03618696913675,0.4311562120811964,0.42857142857142855
2018,REG,7,Adrian Peterson,RB,WAS,4.687070707070706,29.166666666666668,3.1522777777777775,24,99,4.125,0,00-0025394,Adrian,Peterson,26,A.Peterson,105.43653624450144,-6.43653624450144,-0.26818901018756,0.16666666666666666
2018,REG,7,Chris Ivory,RB,BUF,3.1512345679012346,0.0,3.0114615384615386,16,81,5.0625,0,00-0027531,Christopher,Ivory,33,C.Ivory,53.85194152107515,27.148058478924852,1.6967536549328033,0.4375
2018,REG,7,Mark Ingram,RB,NO,4.5603125,33.33333333333333,2.586090909090909,12,32,2.6666666666666665,0,00-0027966,Mark,Ingram,22,M.Ingram,46.01613831629727,-16.016138316297273,-1.456012574208843,0.18181818181818182
2018,REG,7,Joe Mixon,HB,CIN,4.210000000000002,0.0,3.133692307692307,13,50,3.8461538461538463,0,00-0033897,Joe,Mixon,28,J.Mixon,61.88787352737806,-14.887873527378062,-1.240656127281505,0.25
2018,REG,7,Jordan Howard,RB,CHI,3.7738461538461547,33.33333333333333,2.4625833333333333,12,39,3.25,1,00-0032780,Jordan,Howard,24,J.Howard,51.322844692423345,-12.322844692423345,-1.026903724368612,0.16666666666666666
2018,REG,7,Marlon Mack,RB,IND,2.601349206349206,42.10526315789473,2.817375,19,126,6.631578947368421,1,00-0033951,Marlon,Mack,25,M.Mack,94.75772820802177,31.242271791978226,1.6443300943146435,0.47368421052631576
2018,REG,7,Kenjon Barner,RB,NE,4.683055555555555,30.0,2.6517777777777773,10,36,3.6,0,00-0030465,Kenjon,Barner,38,K.Barner,41.5647753139737,-5.564775313973698,-0.5564775313973698,0.4
2018,REG,7,Alvin Kamara,RB,NO,4.251875,5.88235294117647,2.6436000000000006,17,64,3.764705882352941,1,00-0033906,Alvin,Kamara,41,A.Kamara,62.191735270757,1.8082647292429996,0.10636851348488233,0.5294117647058824
2018,REG,7,Nick Chubb,RB,CLE,3.568875,11.11111111111111,2.7567500000000003,18,80,4.444444444444445,1,00-0034791,Nicholas,Chubb,24,N.Chubb,57.14497347121381,22.85502652878619,1.2697236960436773,0.5555555555555556
2018,REG,7,Ezekiel Elliott,RB,DAL,7.2366666666666655,26.666666666666668,2.7505,15,33,2.2,0,00-0033045,Ezekiel,Elliott,21,E.Elliott,54.183239717708624,-21.183239717708624,-1.412215981180575,0.3333333333333333
2018,REG,7,Alex Collins,RB,BAL,4.778421052631578,18.181818181818183,2.96675,11,38,3.4545454545454546,0,00-0032426,Alex,Collins,34,A.Collins,38.719351863153435,-4.719351863153435,-0.4719351863153435,0.4
2018,REG,7,Austin Ekeler,RB,LAC,5.1745238095238095,25.0,3.005,12,42,3.5,0,00-0033699,Austin,Ekeler,30,A.Ekeler,67.82399647919014,-25.823996479190143,-2.1519997065991787,0.16666666666666666
2018,REG,7,Kareem Hunt,RB,KC,3.4061627906976737,6.666666666666667,3.0431999999999997,15,86,5.733333333333333,1,00-0033923,Kareem,Hunt,27,K.Hunt,65.5141671401348,17.485832859865198,1.2489880614189428,0.5714285714285714
2018,REG,7,Dion Lewis,RB,TEN,3.109230769230769,15.384615384615385,3.0936,13,91,7.0,0,00-0028087,Dion,Lewis,33,D.Lewis,52.53732206001591,38.46267793998409,2.95866753384493,0.5384615384615384
2018,REG,7,Phillip Lindsay,RB,DEN,3.178777777777778,14.285714285714285,2.623272727272727,14,90,6.428571428571429,1,00-0034109,Phillip,Lindsay,30,P.Lindsay,58.49855084470194,31.50144915529806,2.2501035110927186,0.42857142857142855
2018,REG,7,Todd Gurley,RB,LAR,3.8538095238095242,0.0,2.433923076923077,15,63,4.2,2,00-0032241,Todd,Gurley,30,T.Gurley,95.81175414465731,-32.811754144657314,-2.1874502763104875,0.06666666666666667
2018,REG,7,Derrick Henry,RB,TEN,4.535757575757576,25.0,2.2621818181818187,12,33,2.75,1,00-0032764,Derrick,Henry,22,D.Henry,47.36185132154974,-14.361851321549743,-1.1968209434624786,0.3333333333333333
2018,REG,8,Alvin Kamara,RB,NO,4.593777777777778,23.076923076923077,2.2495454545454545,13,45,3.4615384615384617,1,00-0033906,Alvin,Kamara,41,A.Kamara,66.30462790443491,-22.30462790443491,-1.8587189920362424,0.16666666666666666
2018,REG,8,Kenyan Drake,RB,MIA,4.276896551724138,0.0,3.3073,12,58,4.833333333333333,1,00-0033118,Kenyan,Drake,32,K.Drake,51.061230065409404,6.938769934590596,0.5782308278825496,0.4166666666666667
2018,REG,8,Mark Ingram,RB,NO,3.483809523809524,38.46153846153847,2.560923076923077,13,63,4.846153846153846,0,00-0027966,Mark,Ingram,22,M.Ingram,66.97420475680683,-8.974204756806827,-0.7478503964005689,0.3333333333333333
2018,REG,8,Nyheim Hines,RB,IND,2.5911538461538464,18.181818181818183,2.5747999999999998,11,78,7.090909090909091,0,00-0034367,Nyheim,Hines,21,N.Hines,47.004141219717766,21.995858780282234,2.1995858780282234,0.8
2018,REG,8,Joe Mixon,HB,CIN,3.272439024390244,0.0,2.8528823529411764,21,123,5.857142857142857,2,00-0033897,Joe,Mixon,28,J.Mixon,102.60444808456782,20.39555191543218,0.9712167578777228,0.38095238095238093
2018,REG,8,Kareem Hunt,RB,KC,6.419399999999999,25.0,3.025857142857143,16,50,3.125,0,00-0033923,Kareem,Hunt,27,K.Hunt,69.29375579224157,-19.29375579224157,-1.205859737015098,0.4375
2018,REG,8,Nick Chubb,RB,CLE,4.758000000000001,5.555555555555555,3.027142857142857,18,65,3.611111111111111,0,00-0034791,Nicholas,Chubb,24,N.Chubb,77.06562470158086,-12.065624701580859,-0.6703124834211588,0.2777777777777778
2018,REG,8,Aaron Jones,RB,GB,2.504302325581396,16.666666666666664,2.6482727272727273,12,86,7.166666666666667,1,00-0033293,Aaron,Jones,33,A.Jones,64.7559796076169,21.244020392383106,1.7703350326985923,0.5833333333333334
2018,REG,8,Saquon Barkley,RB,NYG,5.342105263157894,7.6923076923076925,2.4890769230769227,13,38,2.923076923076923,0,00-0034844,Saquon,Barkley,26,S.Barkley,50.18639926662767,-12.186399266627667,-0.9374153282021283,0.38461538461538464
2018,REG,8,Chris Carson,RB,SEA,3.975714285714286,12.0,2.8943333333333325,25,105,4.2,1,00-0033594,Christopher,Carson,32,C.Carson,89.11999860415264,15.880001395847358,0.6352000558338944,0.56
2018,REG,8,Jordan Howard,RB,CHI,3.388271604938272,0.0,2.50155,22,81,3.6818181818181817,1,00-0032780,Jordan,Howard,24,J.Howard,95.66779696166523,-14.667796961665232,-0.666718043712056,0.3181818181818182
2018,REG,8,Alex Collins,RB,BAL,4.426530612244898,36.36363636363637,2.7552222222222227,11,49,4.454545454545454,1,00-0032426,Alex,Collins,34,A.Collins,40.52377212220299,3.476227877797008,0.3476227877797008,0.5
2018,REG,8,James Conner,RB,PIT,2.8891780821917807,25.0,2.6744285714285714,24,146,6.083333333333333,2,00-0033553,James,Conner,30,J.Conner,109.5551536837963,36.444846316203694,1.5185352631751539,0.5
2018,REG,8,Doug Martin,RB,LV,3.4068055555555556,15.384615384615385,2.616846153846154,13,72,5.538461538461538,0,00-0029613,Douglas,Martin,28,D.Martin,58.176740518386936,13.823259481613064,1.063327652431774,0.46153846153846156
2018,REG,8,Alfred Blue,RB,HOU,4.550238095238096,13.333333333333334,2.711428571428571,15,42,2.8,0,00-0031075,Alfred,Blue,28,A.Blue,52.1061839020082,-10.106183902008198,-0.6737455934672132,0.26666666666666666
2018,REG,8,David Johnson,RB,ARI,4.5379661016949155,12.5,2.927,16,59,3.6875,0,00-0032187,David,Johnson,31,D.Johnson,67.30090152636562,-11.300901526365621,-0.7533934350910414,0.26666666666666666
2018,REG,8,Matt Breida,RB,SF,6.8707142857142856,43.75,2.801083333333333,16,42,2.625,0,00-0033308,Matthew,Breida,22,M.Breida,52.631207890682205,-11.631207890682205,-0.7754138593788137,0.4
2018,REG,8,Mike Davis,RB,SEA,4.881212121212121,10.0,2.7766666666666664,10,33,3.3,0,00-0032063,Michael,Davis,27,M.Davis,27.924588067820192,5.075411932179808,0.5075411932179807,0.7
2018,REG,8,Lamar Miller,RB,HOU,2.384285714285714,22.22222222222222,2.6973749999999996,18,133,7.388888888888889,1,00-0029615,Lamar,Miller,26,L.Miller,54.59115347686828,78.40884652313173,4.356047029062874,0.5555555555555556
2018,REG,8,Todd Gurley,RB,LAR,3.753596491228069,12.0,2.6713043478260867,25,114,4.56,0,00-0032241,Todd,Gurley,30,T.Gurley,122.6197777494006,-16.619777749400598,-0.6924907395583583,0.4166666666666667
2018,REG,8,Frank Gore,RB,MIA,3.894905660377359,0.0,2.7881,12,53,4.416666666666667,0,00-0023500,Frank,Gore,21,F.Gore,58.17810242080738,-5.178102420807377,-0.43150853506728143,0.5
2018,REG,8,Peyton Barber,RB,TB,3.252235294117648,5.263157894736842,2.675777777777777,19,85,4.473684210526316,1,00-0032741,Kenneth,Barber,25,P.Barber,86.25152832767999,-1.251528327679992,-0.06586991198315748,0.42105263157894735
2018,REG,8,LeSean McCoy,RB,BUF,13.759230769230772,25.0,3.137,12,13,1.0833333333333333,0,00-0027029,LeSean,McCoy,25,L.McCoy,51.68604830478422,-38.68604830478422,-3.2238373587320184,0.25
2018,REG,8,Marlon Mack,RB,IND,3.4255303030303037,24.0,2.6054166666666663,25,132,5.28,2,00-0033951,Marlon,Mack,25,M.Mack,109.7823721590846,13.217627840915398,0.5746794713441478,0.391304347826087
2018,REG,8,Latavius Murray,RB,MIN,3.443035714285714,23.076923076923077,2.5819230769230774,13,56,4.3076923076923075,1,00-0030513,Latavius,Murray,25,L.Murray,61.21446575724117,-5.214465757241172,-0.40111275055701323,0.3076923076923077
2018,REG,8,Christian McCaffrey,RB,CAR,5.210222222222223,42.857142857142854,2.8355833333333336,14,45,3.2142857142857144,1,00-0033280,Christian,McCaffrey,22,C.McCaffrey,50.914713891446766,-8.914713891446766,-0.685747222418982,0.23076923076923078
2018,REG,8,Phillip Lindsay,RB,DEN,3.758,16.666666666666664,2.679823529411765,18,95,5.277777777777778,1,00-0034109,Phillip,Lindsay,30,P.Lindsay,81.47433477249152,8.525665227508483,0.5328540767192802,0.4375
2018,REG,8,Adrian Peterson,RB,WAS,3.6361073825503354,3.8461538461538463,2.9932173913043476,26,149,5.730769230769231,1,00-0025394,Adrian,Peterson,26,A.Peterson,111.90177587302593,24.098224126974074,1.0040926719572532,0.3333333333333333
2018,REG,8,Isaiah Crowell,RB,NYJ,6.1236,7.6923076923076925,2.7026153846153846,13,25,1.9230769230769231,0,00-0030656,Isaiah,Crowell,20,I.Crowell,42.529111626542445,-17.529111626542445,-1.3483932020417266,0.15384615384615385
2018,REG,9,Isaiah Crowell,RB,NYJ,4.687755102040816,23.076923076923077,3.1312499999999996,13,49,3.769230769230769,0,00-0030656,Isaiah,Crowell,20,I.Crowell,43.70160820098766,5.298391799012343,0.4075685999240264,0.46153846153846156
2018,REG,9,Ito Smith,RB,ATL,3.3293333333333335,30.0,2.6601,10,60,6.0,1,00-0034378,Romarius,Smith,25,I.Smith,58.177756483737696,1.8222435162623043,0.18222435162623044,0.4
2018,REG,9,Peyton Barber,RB,TB,6.211612903225807,36.36363636363637,2.806777777777777,11,31,2.8181818181818183,0,00-0032741,Kenneth,Barber,25,P.Barber,36.51456638944617,-5.514566389446173,-0.5013242172223794,0.36363636363636365
2018,REG,9,Phillip Lindsay,RB,DEN,3.7546153846153847,5.88235294117647,2.597357142857143,17,65,3.823529411764706,0,00-0034109,Phillip,Lindsay,30,P.Lindsay,74.79552605771184,-10.79552605771184,-0.67472037860699,0.375
2018,REG,9,Matt Breida,RB,SF,6.055000000000001,33.33333333333333,3.0094999999999996,12,44,3.6666666666666665,0,00-0033308,Matthew,Breida,22,M.Breida,34.23573050813957,-2.235730508139568,-0.203248228012688,0.5454545454545454
2018,REG,9,Doug Martin,RB,LV,3.737142857142858,0.0,2.6485000000000003,11,49,4.454545454545454,0,00-0029613,Douglas,Martin,28,D.Martin,67.05805334924712,-18.058053349247118,-1.6416412135679197,0.18181818181818182
2018,REG,9,Alfred Blue,RB,HOU,5.185897435897435,26.666666666666668,2.631583333333333,15,39,2.6,0,00-0031075,Alfred,Blue,28,A.Blue,50.83594982648732,-18.835949826487322,-1.4489192174221017,0.38461538461538464
2018,REG,9,Dion Lewis,RB,TEN,5.052741935483872,26.31578947368421,3.0438823529411763,19,62,3.263157894736842,0,00-0028087,Dion,Lewis,33,D.Lewis,82.004141697644,-20.004141697644002,-1.0528495630338948,0.21052631578947367
2018,REG,9,Alvin Kamara,RB,NO,4.403536585365854,57.89473684210527,3.037941176470588,19,82,4.315789473684211,2,00-0033906,Alvin,Kamara,41,A.Kamara,67.48967274723387,14.510327252766132,0.7637014343561122,0.42105263157894735
2018,REG,9,Frank Gore,RB,MIA,4.629245283018868,5.0,2.5239444444444445,20,53,2.65,0,00-0023500,Frank,Gore,21,F.Gore,73.53164465774891,-20.531644657748913,-1.0265822328874457,0.45
2018,REG,9,LeSean McCoy,RB,BUF,12.054,10.0,2.4734285714285713,10,10,1.0,0,00-0027029,LeSean,McCoy,25,L.McCoy,35.00395509076743,-25.003955090767427,-2.5003955090767427,0.0
2018,REG,9,Ezekiel Elliott,RB,DAL,4.388360655737704,41.17647058823529,2.5957692307692306,17,61,3.588235294117647,0,00-0033045,Ezekiel,Elliott,21,E.Elliott,58.02518802847212,2.9748119715278776,0.17498893950163985,0.4117647058823529
2018,REG,9,Dalvin Cook,RB,MIN,2.3513483146067413,10.0,2.551375,10,89,8.9,0,00-0033893,Dalvin,Cook,33,D.Cook,50.11339029490646,38.88660970509354,3.888660970509354,0.2
2018,REG,9,Aaron Jones,RB,GB,3.2214666666666663,7.142857142857142,2.5126923076923076,14,75,5.357142857142857,0,00-0033293,Aaron,Jones,33,A.Jones,74.95497240104363,0.04502759895636643,0.003216257068311888,0.42857142857142855
2018,REG,9,Latavius Murray,RB,MIN,4.756451612903225,40.0,2.9948,10,31,3.1,1,00-0030513,Latavius,Murray,25,L.Murray,25.140416938767167,-0.1404169387671672,-0.015601882085240801,0.3333333333333333
2018,REG,9,James Conner,RB,PIT,4.064485981308411,0.0,2.9909545454545454,24,107,4.458333333333333,0,00-0033553,James,Conner,30,J.Conner,102.72208391506356,4.277916084936436,0.17824650353901816,0.375
2018,REG,9,Kerryon Johnson,RB,DET,5.596216216216217,50.0,2.906833333333333,12,37,3.0833333333333335,0,00-0034349,Kerryon,Johnson,33,K.Johnson,51.43894404751198,-14.438944047511981,-1.203245337292665,0.3333333333333333
2018,REG,9,James White,RB,NE,5.721612903225807,8.333333333333332,2.9942499999999996,12,31,2.5833333333333335,2,00-0031062,James,White,28,J.White,35.14043695659782,-4.140436956597817,-0.3450364130498181,0.4166666666666667
2018,REG,9,Melvin Gordon,RB,LAC,2.7168141592920354,31.25,2.5985714285714288,16,113,7.0625,1,00-0032144,Melvin,Gordon,28,M.Gordon,110.5924887957432,2.4075112042568065,0.1504694502660504,0.25
2018,REG,9,Jordan Howard,RB,CHI,3.871914893617021,28.57142857142857,2.3491999999999997,14,47,3.357142857142857,2,00-0032780,Jordan,Howard,24,J.Howard,51.6823967614865,-4.682396761486501,-0.3344569115347501,0.35714285714285715
2018,REG,9,Lamar Miller,RB,HOU,7.991428571428573,58.333333333333336,2.6728750000000003,12,21,1.75,0,00-0029615,Lamar,Miller,26,L.Miller,50.63955399748107,-29.639553997481073,-2.469962833123423,0.16666666666666666
2018,REG,9,Nick Chubb,RB,CLE,4.025176470588235,45.45454545454545,3.05195,22,85,3.8636363636363638,1,00-0034791,Nicholas,Chubb,24,N.Chubb,73.98874986739962,11.01125013260038,0.5005113696636537,0.4090909090909091
2018,REG,9,Mike Davis,RB,SEA,3.5024193548387093,13.333333333333334,2.325307692307692,15,62,4.133333333333334,0,00-0032063,Michael,Davis,27,M.Davis,89.47770861542055,-27.477708615420553,-1.8318472410280369,0.3333333333333333
2018,REG,9,Christian McCaffrey,RB,CAR,3.795443037974683,17.647058823529413,2.881125,17,79,4.647058823529412,2,00-0033280,Christian,McCaffrey,22,C.McCaffrey,61.91534233165492,16.08465766834508,1.0052911042715675,0.4375
2018,REG,9,Tevin Coleman,RB,ATL,3.3672727272727276,23.076923076923077,2.476,13,88,6.769230769230769,0,00-0032058,Tevin,Coleman,26,T.Coleman,77.37855157940842,7.621448420591577,0.6351207017159647,0.5
2018,REG,9,Kareem Hunt,RB,KC,3.2662637362637366,23.52941176470588,2.8987333333333334,17,91,5.352941176470588,2,00-0033923,Kareem,Hunt,27,K.Hunt,68.64230143557646,22.357698564423544,1.3151587390837378,0.29411764705882354
2018,REG,9,Todd Gurley,RB,LAR,3.1652941176470586,7.6923076923076925,2.830230769230769,13,68,5.230769230769231,1,00-0032241,Todd,Gurley,30,T.Gurley,75.23030647369866,-7.230306473698661,-0.5561774210537431,0.3076923076923077
2018,REG,10,Saquon Barkley,RB,NYG,4.7879104477611945,25.0,3.1045294117647058,20,67,3.35,0,00-0034844,Saquon,Barkley,26,S.Barkley,72.69759122921235,-8.69759122921235,-0.4577679594322289,0.3157894736842105
2018,REG,10,Ezekiel Elliott,RB,DAL,2.4174172185430467,31.57894736842105,2.6368888888888886,19,151,7.947368421052632,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,114.29119980774475,36.708800192255254,1.9320421153818554,0.42105263157894735
2018,REG,10,Mark Ingram,RB,NO,2.482403846153846,7.6923076923076925,2.444538461538462,13,104,8.0,0,00-0027966,Mark,Ingram,22,M.Ingram,60.86160534816695,43.13839465183305,3.318338050141004,0.38461538461538464
