carries,rushing_yards,rushing_tds,rushing_first_downs,receptions,targets,receiving_yards,receiving_yards_after_catch,receiving_first_downs,target_share,wopr_x,fantasy_points_ppr,tgt_sh,yac_sh,wopr_y,ry_sh,yptmpa,ppr_sh,player_id,player_name,season,team
23,110.0,0,5.0,1,2,4.0,8.0,0.0,0.0883458646616541,0.0885169549478116,12.4,0.014388489208633,0.0169133192389006,0.0158916769023805,0.0039960039960039,0.0287769784172661,0.0335370801103478,00-0036096,J.J. Taylor,2020,NE
19,37.0,2,3.0,4,4,8.0,10.0,0.0,0.0880252100840336,0.1237633104536089,18.5,0.0210526315789473,0.0130548302872062,0.0305186425307802,0.0054421768707482,0.0421052631578947,0.035111026760296,00-0036096,J.J. Taylor,2021,NE
10,9.0,0,0.0,1,1,8.0,5.0,0.0,0.0344827586206896,0.0640048396854204,2.7,0.0333333333333333,0.0588235294117647,0.0646341463414634,0.0544217687074829,0.2666666666666666,0.0485786254048218,00-0036096,J.J. Taylor,2022,NE
7,24.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0132905083619448,00-0036139,Rico Dowdle,2020,DAL
89,361.0,2,17.0,17,22,144.0,170.0,6.0,0.6213119794002147,0.9086795668956764,91.5,0.0381944444444444,0.0902814657461497,0.0552916666666666,0.0333719582850521,0.25,0.0568322981366459,00-0036139,Rico Dowdle,2023,DAL
134,805.0,9,38.0,18,24,120.0,129.0,4.0,0.8979877629238243,1.3020861759881823,168.5,0.0618556701030927,0.1094147582697201,0.0927835051546391,0.0427198291206835,0.3092783505154639,0.1282871195163918,00-0036158,J.K. Dobbins,2020,BAL
92,520.0,2,26.0,7,8,42.0,39.0,3.0,0.3151455026455026,0.4814176518883415,81.2,0.038647342995169,0.0778443113772455,0.0598423595219933,0.0340632603406326,0.2028985507246377,0.1512329583550622,00-0036158,J.K. Dobbins,2022,BAL
8,22.0,1,1.0,2,3,15.0,15.0,0.0,0.1428571428571428,0.2344780219780219,11.7,0.1363636363636363,0.1785714285714285,0.2280748663101604,0.0887573964497041,0.6818181818181818,0.1729234407330771,00-0036158,J.K. Dobbins,2023,BAL
0,0.0,0,0.0,2,2,16.0,8.0,2.0,0.0529616724738676,0.0991943921864417,9.6,0.0256410256410256,0.0245398773006134,0.0480137772675086,0.0221606648199446,0.2051282051282051,0.0446760982874162,00-0036187,Reggie Gilliam,2020,BUF
3,3.0,0,0.0,3,5,23.0,22.0,0.0,0.1266329402863536,0.2271093425756103,5.6,0.0207468879668049,0.0339506172839506,0.0395161340491579,0.0144654088050314,0.0954356846473029,0.0086943021269989,00-0036187,Reggie Gilliam,2021,BUF
0,0.0,0,0.0,8,10,69.0,54.0,4.0,0.2485020242914979,0.5002518046967841,20.9,0.059171597633136,0.1136842105263157,0.1252067287356428,0.0566502463054187,0.408284023668639,0.0452361369637678,00-0036187,Reggie Gilliam,2022,BUF
0,0.0,0,0.0,1,1,3.0,2.0,0.0,0.0277777777777777,0.0458582834331337,1.3,0.027027027027027,0.0130718954248366,0.0452189031136399,0.010948905109489,0.081081081081081,0.0100262224278883,00-0036187,Reggie Gilliam,2023,BUF
12,63.0,2,4.0,1,1,20.0,16.0,1.0,0.027027027027027,0.0466407584054642,21.3,0.0263157894736842,0.1391304347826087,0.0465690278912358,0.0515463917525773,0.5263157894736842,0.1520125606622894,00-0036188,Antonio Williams,2020,BUF
6,34.0,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0404405437962484,00-0036208,Artavis Pierce,2020,CHI
232,1169.0,11,69.0,36,39,299.0,362.0,12.0,1.164709723823292,1.6462214559638828,252.8,0.076771653543307,0.1740384615384615,0.105452489964809,0.0768439989719866,0.5885826771653543,0.1798341087256534,00-0036223,Jonathan Taylor,2020,IND
332,1811.0,18,107.0,40,51,360.0,406.0,12.0,1.6495710806076271,2.329735246941858,373.1,0.0978886756238003,0.2450211225105612,0.1378330134357005,0.1003344481605351,0.690978886756238,0.2537542847815441,00-0036223,Jonathan Taylor,2021,IND
192,861.0,4,39.0,28,40,143.0,208.0,4.0,1.1128124467295657,1.4263615749823932,146.4,0.1038961038961039,0.1771720613287904,0.1315614115614115,0.0546218487394958,0.3714285714285714,0.1716456408572902,00-0036223,Jonathan Taylor,2022,IND
169,741.0,7,42.0,19,23,153.0,174.0,5.0,0.8038238649222631,1.0629472534012328,156.4,0.0709876543209876,0.1596330275229358,0.0997236375554959,0.0683646112600536,0.4722222222222222,0.2010747987966367,00-0036223,Jonathan Taylor,2023,IND
3,5.0,0,1.0,9,13,92.0,33.0,4.0,0.3884529914375161,0.80880007636541,24.700000000000003,0.0454545454545454,0.0443548387096774,0.1097118728266269,0.0505216913783635,0.3216783216783216,0.0370514820592823,00-0036245,Malcolm Perry,2020,MIA
112,481.0,4,30.0,14,18,95.0,87.0,5.0,0.5022039002141698,0.8235823109726856,101.6,0.0372670807453416,0.0524096385542168,0.0620089484861823,0.0243464889800102,0.196687370600414,0.0726918894167477,00-0036251,Zack Moss,2020,BUF
96,345.0,4,22.0,23,32,197.0,200.0,12.0,0.8795084594184496,1.3678493877679587,105.2,0.0655737704918032,0.149812734082397,0.1033981950934811,0.057907113462669,0.4036885245901639,0.0810739992909878,00-0036251,Zack Moss,2021,BUF
93,456.0,1,18.0,11,13,39.0,42.0,2.0,0.3929409167349844,0.5772232302642036,64.5,0.0281995661605206,0.0296819787985865,0.0411102885986881,0.0121798875702685,0.0845986984815618,0.0567292300656124,00-0036251,Zack Moss,2022,IND
183,794.0,5,43.0,27,37,192.0,189.0,10.0,1.047109253099149,1.513091512020179,169.6,0.0778947368421052,0.1236102027468934,0.1136512220722747,0.059369202226345,0.4042105263157894,0.1442716662696927,00-0036251,Zack Moss,2023,IND
46,242.0,2,11.0,2,2,21.0,16.0,1.0,0.0679824561403508,0.1217910115811016,40.3,0.0067796610169491,0.0136869118905047,0.0119154539872308,0.0092145677928916,0.0711864406779661,0.0415781111363308,00-0036265,A.J. Dillon,2020,GB
187,803.0,5,50.0,34,37,313.0,310.0,15.0,1.0736608654540345,1.6537020095162531,185.6,0.0623946037099494,0.1286307053941908,0.0960383887453522,0.0691559876270437,0.5278246205733558,0.1108960110896011,00-0036265,A.J. Dillon,2021,GB
186,770.0,7,47.0,28,43,206.0,203.0,9.0,1.3399736669676352,2.046717541625331,167.6,0.0763765541740675,0.1009950248756219,0.1176019013816908,0.0529562982005141,0.3658969804618117,0.1167212201406783,00-0036265,A.J. Dillon,2022,GB
178,613.0,2,32.0,22,28,223.0,231.0,10.0,0.8363686704059823,1.237615965231328,117.6,0.0549019607843137,0.1408536585365853,0.0825318320530358,0.0617728531855955,0.4372549019607843,0.0893956670467503,00-0036265,AJ Dillon,2023,GB
64,232.0,2,18.0,11,15,63.0,67.0,3.0,0.5586080586080586,0.91769309962324,52.50000000000001,0.0517241379310344,0.0874673629242819,0.0858401751505199,0.0366919044845661,0.2172413793103448,0.0868371431406927,00-0036269,La'Mical Perine,2020,NYJ
8,31.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,3.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.015747231535101,00-0036269,La'Mical Perine,2021,NYJ
22,77.0,0,3.0,3,5,33.0,32.0,1.0,0.1736453201970443,0.2686551147984904,14.0,0.0833333333333333,0.1422222222222222,0.1297904191616766,0.0973451327433628,0.55,0.1166083624854239,00-0036269,La'Mical Perine,2023,KC
114,521.0,8,31.0,46,57,357.0,351.0,15.0,1.6717909129639428,2.633962382830659,189.8,0.1228448275862068,0.2244245524296675,0.1946031586919718,0.1013628620102214,0.7693965517241379,0.1567196221554315,00-0036275,D'Andre Swift,2020,DET
151,617.0,5,28.0,62,78,452.0,502.0,19.0,2.3906413606946204,3.473623991600699,208.9,0.1725663716814159,0.291860465116279,0.2585618912150401,0.1532722956934554,1.0,0.1965081933286926,00-0036275,D'Andre Swift,2021,DET
99,542.0,5,21.0,48,70,389.0,454.0,17.0,2.093581974165262,3.2247994612648103,191.1,0.1437371663244353,0.2433011789924973,0.223372739777915,0.1079655842353594,0.7987679671457906,0.1386772325510515,00-0036275,D'Andre Swift,2022,DET
229,1049.0,5,50.0,39,49,214.0,267.0,8.0,1.532708160017385,2.3435108502382684,199.3,0.0929791271347248,0.1557759626604434,0.1442847442137929,0.0553830227743271,0.4060721062618596,0.1409815655815401,00-0036275,D'Andre Swift,2023,PHI
5,19.0,0,1.0,1,2,0.0,1.0,0.0,0.0588730025231286,0.0855317260069152,2.9000000000000004,0.0169491525423728,0.003690036900369,0.0247399681297986,0.0,0.0,0.0121940963754099,00-0036278,Jason Huntley,2020,PHI
13,51.0,0,2.0,0,1,0.0,0.0,0.0,0.0294117647058823,0.0441176470588235,5.1000000000000005,0.0294117647058823,0.0,0.0441176470588235,0.0,0.0,0.0598451067824454,00-0036278,Jason Huntley,2021,PHI
14,54.0,0,2.0,2,4,27.0,29.0,2.0,0.1569230769230769,0.2291899251191286,16.099999999999998,0.0338983050847457,0.0889570552147239,0.0492506512398931,0.0296703296703296,0.2288135593220339,0.0417314670813893,00-0036297,Darrynton Evans,2020,TEN
2,7.0,0,0.0,2,2,11.0,15.0,1.0,0.074074074074074,0.0975188781014023,3.8,0.0714285714285714,0.1145038167938931,0.0916088765603328,0.04,0.3928571428571428,0.040084388185654,00-0036297,Darrynton Evans,2021,TEN
14,64.0,0,3.0,1,1,33.0,31.0,1.0,0.0416666666666666,0.0706395348837209,10.7,0.0138888888888888,0.1319148936170212,0.0235178970917225,0.0564102564102564,0.4583333333333333,0.0505193578847969,00-0036297,Darrynton Evans,2022,CHI
32,121.0,1,10.0,7,12,49.0,69.0,2.0,0.3926461275599207,0.3434054376314297,30.0,0.0655737704918032,0.1051829268292682,0.087183011027126,0.0422413793103448,0.2677595628415301,0.0694766095414543,00-0036297,Darrynton Evans,2023,MIA
170,795.0,11,40.0,36,44,247.0,301.0,9.0,1.3238681958784673,1.841800596151633,202.2,0.0856031128404669,0.151332327802916,0.1192501873789457,0.0727969348659003,0.4805447470817121,0.173723279950512,00-0036328,Antonio Gibson,2020,WAS
258,1037.0,7,65.0,42,52,294.0,333.0,12.0,1.773859809207729,2.674271987581589,229.1,0.1011673151750972,0.1888825865002836,0.1499230976674441,0.0840240068591026,0.5719844357976653,0.181600558039253,00-0036328,Antonio Gibson,2021,WAS
149,546.0,3,32.0,46,58,353.0,297.0,18.0,1.8716666658204928,3.018154287506264,165.9,0.1143984220907297,0.191860465116279,0.1851903442909826,0.1016997983290118,0.6962524654832347,0.1348188600126773,00-0036328,Antonio Gibson,2022,WAS
65,265.0,1,13.0,48,59,389.0,377.0,19.0,1.7279241352517214,2.553566687641577,127.4,0.0998307952622673,0.1962519521082769,0.1493882510589491,0.099285349668198,0.6582064297800339,0.095622673231656,00-0036328,Antonio Gibson,2023,WAS
33,113.0,0,4.0,6,9,54.0,47.0,1.0,0.2302652828614139,0.3950677433702664,22.700000000000003,0.0199556541019955,0.0337401292175161,0.0357051248167323,0.0197947214076246,0.1197339246119734,0.0221092410783855,00-0036336,Anthony McFarland,2020,PIT
3,3.0,0,0.0,1,1,11.0,11.0,1.0,0.0256410256410256,0.0384615384615384,2.4,0.0131578947368421,0.03971119133574,0.0197368421052631,0.0207939508506616,0.1447368421052631,0.015319800842589,00-0036336,Anthony McFarland,2021,PIT
6,30.0,0,3.0,2,2,11.0,15.0,1.0,0.0714285714285714,0.0899649430324276,6.1000000000000005,0.0714285714285714,0.1851851851851851,0.0875109553023663,0.0632183908045977,0.3928571428571428,0.0786487880350696,00-0036336,Anthony McFarland,2022,PIT
0,0.0,0,0.0,2,2,11.0,7.0,1.0,0.0444444444444444,0.0752293577981651,3.1,0.0434782608695652,0.0636363636363636,0.0750033240260603,0.0474137931034482,0.2391304347826087,0.0421310138624626,00-0036336,Anthony McFarland,2023,PIT
181,803.0,4,39.0,36,54,297.0,295.0,12.0,1.4676414884930655,2.236706069771697,176.0,0.1052631578947368,0.1511270491803278,0.1641417789623135,0.0708661417322834,0.5789473684210527,0.1169870516604184,00-0036360,Clyde Edwards-Helaire,2020,KC
119,517.0,4,21.0,19,23,129.0,169.0,8.0,0.7096877497080337,0.8778996180769291,117.6,0.0635359116022099,0.1093143596377749,0.0789521512444256,0.0451048951048951,0.356353591160221,0.1122673031026253,00-0036360,Clyde Edwards-Helaire,2021,KC
71,302.0,3,15.0,17,23,151.0,144.0,11.0,0.6189595982764863,0.9385322837068338,98.3,0.0570719602977667,0.0886699507389162,0.0883495442848955,0.0462480857580398,0.3746898263027295,0.0854262622751368,00-0036360,Clyde Edwards-Helaire,2022,KC
70,223.0,1,12.0,17,22,188.0,228.0,7.0,0.6148305707809493,0.7321128857106595,70.10000000000001,0.0381944444444444,0.095,0.045866117870052,0.0475588160890462,0.3263888888888889,0.0521065620075521,00-0036360,Clyde Edwards-Helaire,2023,KC
9,32.0,0,3.0,28,37,211.0,112.0,13.0,0.9199206125097102,1.7773169742560482,53.58,0.1008174386920981,0.0935672514619883,0.2052407565782931,0.0788490284005979,0.5749318801089919,0.0598900116247876,00-0036364,Lynn Bowden,2020,MIA
5,32.0,0,3.0,11,16,83.0,57.0,2.0,0.5696539772439206,1.0711417306284208,22.5,0.0601503759398496,0.070807453416149,0.1209800088881502,0.0473744292237442,0.3120300751879699,0.0335580479656365,00-0036364,Lynn Bowden,2023,NO
111,354.0,2,20.0,23,23,148.0,173.0,9.0,0.6045199008308765,0.8612922457516792,81.2,0.0443159922928709,0.0931610123855681,0.0615062785535636,0.0394666666666666,0.2851637764932562,0.0629213483146067,00-0036370,Joshua Kelley,2020,LAC
33,102.0,0,5.0,5,6,38.0,31.0,1.0,0.1579539432480609,0.2767549123776722,17.0,0.0198019801980198,0.027097902097902,0.0344474958444749,0.016564952048823,0.1254125412541254,0.0208701630328029,00-0036370,Joshua Kelley,2021,LAC
69,287.0,2,16.0,14,25,101.0,88.0,4.0,0.6348512010913048,1.0982109546603298,64.80000000000001,0.050709939148073,0.0466101694915254,0.0881670202884505,0.0285391353489686,0.204868154158215,0.0537955768081291,00-0036370,Joshua Kelley,2022,LAC
107,405.0,2,21.0,8,12,32.0,39.0,0.0,0.3328726489131682,0.5498826458064657,61.7,0.0189873417721519,0.017922794117647,0.031016402474412,0.0074211502782931,0.050632911392405,0.0424673751445405,00-0036370,Joshua Kelley,2023,LAC
34,118.0,1,4.0,6,7,42.0,46.0,4.0,0.2264408005787316,0.2857440501134433,28.0,0.0316742081447963,0.0534883720930232,0.0469652371318703,0.0252555622369212,0.1900452488687782,0.0437828371278458,00-0036383,Eno Benjamin,2021,ARI
77,313.0,2,14.0,25,34,193.0,234.0,10.0,0.8987851045117689,1.2402118088352017,89.60000000000001,0.0772727272727272,0.1623872310895211,0.1046225608452682,0.0691013247404224,0.4386363636363636,0.0880226343917007,00-0036383,Eno Benjamin,2022,NO
145,625.0,2,26.0,11,14,123.0,91.0,4.0,0.4295016894640955,0.8252783261381305,101.8,0.0339805825242718,0.052906976744186,0.0694806777079763,0.0408637873754152,0.2985436893203883,0.0992589703588143,00-0036414,Cam Akers,2020,LA
5,3.0,0,0.0,3,3,10.0,4.0,0.0,0.09375,0.1557329136690647,4.3,0.09375,0.0588235294117647,0.1578911870503597,0.042016806722689,0.3125,0.0495848708487084,00-0036414,Cam Akers,2021,LA
188,786.0,7,39.0,13,18,117.0,136.0,8.0,0.6843356171297348,1.0463396664066296,141.3,0.0387096774193548,0.0881971465629053,0.0659991719049949,0.0381604696673189,0.2516129032258064,0.1351325503997551,00-0036414,Cam Akers,2022,LA
60,167.0,2,12.0,11,12,70.0,78.0,2.0,0.3728161975946428,0.515476750665313,46.7,0.047808764940239,0.0994897959183673,0.065960935020978,0.0378583017847485,0.2788844621513944,0.0751577185528518,00-0036414,Cam Akers,2023,MIN
34,108.0,2,9.0,17,20,111.0,110.0,5.0,0.5449540409906264,0.8138154326440753,56.900000000000006,0.0662251655629139,0.1041666666666666,0.0999632370073888,0.047314578005115,0.3675496688741722,0.0673101947145527,00-0036425,DeeJay Dallas,2020,SEA
33,138.0,2,10.0,21,23,133.0,110.0,4.0,0.8037049837856289,1.3133088543058082,60.1,0.0741935483870967,0.1078431372549019,0.1218344253180564,0.0539334955393349,0.4290322580645161,0.0617207878899911,00-0036425,DeeJay Dallas,2021,SEA
35,186.0,0,9.0,17,19,126.0,126.0,5.0,0.581591535538904,0.8979319804777774,46.2,0.0516304347826086,0.1094700260642919,0.0803379153698638,0.0453563714902807,0.3423913043478261,0.0463473846832928,00-0036425,DeeJay Dallas,2022,SEA
10,36.0,0,2.0,6,9,26.0,31.0,1.0,0.293377732851417,0.4327678415831264,12.2,0.0266272189349112,0.028105167724388,0.0350667422935122,0.0106951871657754,0.0769230769230769,0.0148863996876296,00-0036425,DeeJay Dallas,2023,SEA
26,109.0,0,5.0,5,10,34.0,23.0,2.0,0.2489107371693872,0.4211478760501326,23.3,0.0444444444444444,0.0330935251798561,0.075844486934353,0.0182305630026809,0.1511111111111111,0.0339205124472266,00-0036450,Ke'Shawn Vaughn,2020,TB
36,180.0,2,9.0,4,8,26.0,14.0,1.0,0.1900054940306431,0.3051622231760544,36.6,0.0313725490196078,0.0198581560283687,0.0519483392792942,0.015063731170336,0.1019607843137254,0.058036280603831,00-0036450,Ke'Shawn Vaughn,2021,TB
17,53.0,0,3.0,3,4,19.0,29.0,1.0,0.1132706374085684,0.1309886696580408,10.2,0.0187793427230046,0.0411931818181818,0.0216116370353267,0.015820149875104,0.0892018779342723,0.0233923493257499,00-0036450,Ke'Shawn Vaughn,2022,TB
24,42.0,0,0.0,2,5,2.0,1.0,0.0,0.1451109646231597,0.2192719860843153,6.4,0.0271739130434782,0.0016806722689075,0.03970823798627,0.0016273393002441,0.0108695652173913,0.0154380548050945,00-0036450,Ke'Shawn Vaughn,2023,NE
35,185.0,1,8.0,9,12,84.0,71.0,4.0,0.3815101872316504,0.6177750680608802,41.9,0.0508474576271186,0.1044117647058823,0.0860233197198327,0.0465373961218836,0.3559322033898305,0.0664973813680368,00-0036457,Ty'Son Williams,2021,BAL
0,0.0,0,0.0,1,1,5.0,6.0,0.0,0.037037037037037,0.0516666666666666,1.5,0.037037037037037,0.0392156862745098,0.0511111111111111,0.0239234449760765,0.1851851851851851,0.0236742424242424,00-0036457,Ty'Son Williams,2022,ARI
13,31.0,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0380625731972561,00-0036493,Deon Jackson,2021,IND
68,236.0,1,13.0,30,34,209.0,228.0,10.0,0.9291241227673864,1.3570389522874489,84.5,0.0813397129186602,0.1942078364565587,0.1170169115218964,0.0834664536741214,0.5,0.1019718581806772,00-0036493,Deon Jackson,2022,IND
14,16.0,0,1.0,5,6,14.0,20.0,0.0,0.1538461538461538,0.2115031757233592,4.0,0.088235294117647,0.078125,0.122829131652661,0.0330969267139479,0.2058823529411764,0.0291928185666326,00-0036493,Deon Jackson,2023,NYG
1,9.0,0,1.0,2,2,6.0,13.0,0.0,0.0465116279069767,0.043703612073231,3.5,0.0444444444444444,0.0687830687830687,0.0376511226252158,0.0228136882129277,0.1333333333333333,0.0471571005119913,00-0036523,Trey Ragas,2021,LV
9,43.0,0,1.0,2,4,10.0,12.0,0.0,0.1277777777777777,0.1751092581943646,7.3,0.0606060606060606,0.051063829787234,0.0895933014354067,0.0207900207900207,0.1515151515151515,0.0413269927536231,00-0036543,Spencer Brown,2022,CAR
172,612.0,5,36.0,25,37,174.0,172.0,8.0,1.1260298748156554,1.659122761385328,137.6,0.0646853146853146,0.097671777399205,0.0974029427333856,0.051418439716312,0.3041958041958042,0.1196667420381611,00-0036555,Chuba Hubbard,2021,CAR
95,466.0,2,23.0,14,17,171.0,166.0,6.0,0.7828284053241608,1.1250992167941525,89.7,0.0598591549295774,0.1373035566583953,0.0935193023425527,0.079608938547486,0.602112676056338,0.1122063496034625,00-0036555,Chuba Hubbard,2022,CAR
238,902.0,5,59.0,39,44,233.0,269.0,9.0,1.4525346316002974,2.042956731851761,182.5,0.0750853242320819,0.1869353717859624,0.1065592670263915,0.0718027734976887,0.3976109215017064,0.1619056068133428,00-0036555,Chuba Hubbard,2023,CAR
207,963.0,5,47.0,19,20,137.0,151.0,6.0,0.6840261188087275,0.9640142502791518,165.0,0.0643086816720257,0.1081661891117478,0.0926459250925316,0.0484270060091905,0.4405144694533762,0.1729450977925916,00-0036567,Elijah Mitchell,2021,SF
45,279.0,2,15.0,3,4,7.0,16.0,0.0,0.1254826254826254,0.1632239382239382,43.6,0.028169014084507,0.0283687943262411,0.0358681163377069,0.0067829457364341,0.0492957746478873,0.1030294437355262,00-0036567,Elijah Mitchell,2022,SF
75,281.0,2,14.0,6,8,14.0,26.0,2.0,0.2706162464985994,0.3243359744519138,47.5,0.0250783699059561,0.0182456140350877,0.030503569410268,0.0048797490414778,0.0438871473354232,0.0455216299618576,00-0036567,Elijah Mitchell,2023,SF
1,4.0,0,0.0,1,1,6.0,5.0,0.0,0.0277777777777777,0.043954248366013,2.0,0.0138888888888888,0.0252525252525252,0.0223039215686274,0.0112570356472795,0.0833333333333333,0.0127697612054654,00-0036569,Gary Brightwell,2021,NYG
31,141.0,1,9.0,5,8,39.0,35.0,4.0,0.2416628856624319,0.3859316833743017,29.0,0.032,0.0467289719626168,0.0516434612882238,0.0244055068836045,0.156,0.0443954563546737,00-0036569,Gary Brightwell,2022,NYG
9,19.0,0,0.0,5,7,47.0,53.0,2.0,0.2252155172413793,0.2872288475187792,11.6,0.0721649484536082,0.1962962962962963,0.0985894749942956,0.1044444444444444,0.4845360824742268,0.0795065113091158,00-0036569,Gary Brightwell,2023,NYG
1,-1.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,-0.0012030798845043,00-0036582,Nate McCrary,2021,BAL
36,87.0,1,5.0,1,2,-1.0,0.0,0.0,0.0535714285714285,0.0776544401544401,15.6,0.0063897763578274,0.0,0.0092055176173099,-0.0004284490145672,-0.0031948881789137,0.0185701021355617,00-0036650,Larry Rountree,2021,LAC
13,19.0,0,0.0,2,2,14.0,31.0,1.0,0.0549853372434017,0.0282660671910798,5.300000000000001,0.0266666666666666,0.0962732919254658,0.011063829787234,0.0260707635009311,0.1866666666666666,0.0245052709450712,00-0036650,Larry Rountree,2022,LAC
7,24.0,0,0.0,18,21,181.0,201.0,10.0,0.7570344051501521,1.114927808020624,50.5,0.0654205607476635,0.1930835734870317,0.1008539878688478,0.0807314897413024,0.5638629283489096,0.0600061788540602,00-0036654,Demetric Felton,2021,CLE
1,-4.0,0,0.0,2,4,8.0,11.0,0.0,0.1564509564509564,0.2913250560967204,2.4,0.036036036036036,0.0344827586206896,0.07347742279457,0.0119760479041916,0.072072072072072,0.0082953131480713,00-0036654,Demetric Felton,2022,CLE
10,24.0,0,1.0,1,2,5.0,7.0,0.0,0.0579831932773109,0.0793931936060463,3.9,0.0147058823529411,0.0139720558882235,0.019953560371517,0.0046554934823091,0.0367647058823529,0.0106773257405683,00-0036669,Kylin Hill,2021,GB
1,7.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0089354097523615,00-0036669,Kylin Hill,2022,GB
15,74.0,2,4.0,4,5,23.0,21.0,2.0,0.1513157894736842,0.2322205977907732,25.700000000000003,0.0396825396825396,0.0545454545454545,0.060505404615834,0.0271226415094339,0.1825396825396825,0.0790963929582666,00-0036670,Jermar Jefferson,2021,DET
5,11.0,0,1.0,0,1,0.0,0.0,0.0,0.03125,0.0317398648648648,1.1,0.0075187969924812,0.0,0.0080393290919606,0.0,0.0,0.0030460788657509,00-0036698,Mekhi Sargent,2021,JAX
3,5.0,0,2.0,3,3,16.0,15.0,1.0,0.1226708074534161,0.1879387954497871,5.1,0.0294117647058823,0.0396825396825396,0.045389507154213,0.0229226361031518,0.1568627450980392,0.0209686703396102,00-0036727,Adam Prentice,2021,NO
4,9.0,0,3.0,3,3,9.0,18.0,1.0,0.1211098398169336,0.1387592730911988,4.8,0.0236220472440944,0.0401785714285714,0.0294875712790236,0.0086705202312138,0.0708661417322834,0.0140178727878044,00-0036727,Adam Prentice,2022,NO
2,12.0,0,1.0,2,3,12.0,8.0,0.0,0.0820433436532507,0.1578285473584192,2.4000000000000004,0.0410958904109589,0.0344827586206896,0.079750831501212,0.0344827586206896,0.1643835616438356,0.0185299567634342,00-0036727,Adam Prentice,2023,NO
68,266.0,2,15.0,10,11,73.0,75.0,5.0,0.3779799956270544,0.5661420534939319,55.900000000000006,0.0248306997742663,0.0510551395507147,0.0365294178310024,0.024914675767918,0.164785553047404,0.0525721809461111,00-0036755,Jaret Patterson,2021,WAS
17,78.0,0,3.0,0,1,0.0,0.0,0.0,0.0555555555555555,0.1010548523206751,7.800000000000001,0.0526315789473684,0.0,0.0989473684210526,0.0,0.0,0.1223337515683814,00-0036755,Jaret Patterson,2022,WAS
4,29.0,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0412916396028579,00-0036768,Jaquan Hardy,2021,DAL
76,366.0,1,18.0,2,2,3.0,9.0,0.0,0.0972222222222222,0.1089102564102564,44.900000000000006,0.0073260073260073,0.0112923462986198,0.0092236560791176,0.0016025641025641,0.0109890109890109,0.0550393488440511,00-0036829,Caleb Huntley,2022,ATL
13,61.0,0,3.0,4,5,9.0,19.0,0.0,0.1303135888501742,0.1808239851225183,23.0,0.0268817204301075,0.0324786324786324,0.0375318829707426,0.0062456627342123,0.0483870967741935,0.0434996406551424,00-0036842,Kene Nwangwu,2021,MIN
9,14.0,0,1.0,2,2,21.0,21.0,1.0,0.0669642857142857,0.1022595003227787,11.5,0.0198019801980198,0.0586592178770949,0.0297029702970297,0.0259259259259259,0.2079207920792079,0.0431519699812382,00-0036842,Kene Nwangwu,2022,MIN
5,13.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.005150962833822,00-0036842,Kene Nwangwu,2023,MIN
17,77.0,0,3.0,15,17,151.0,113.0,6.0,0.599020319469546,1.0199889141884024,49.8,0.0592334494773519,0.1008028545941124,0.1067232751990484,0.0678651685393258,0.5261324041811847,0.0604148974887783,00-0036857,Chris Evans,2021,CIN
0,0.0,0,0.0,3,4,38.0,8.0,2.0,0.1214912577934399,0.3367589928816734,12.8,0.0298507462686567,0.0148148148148148,0.087288196697671,0.0344514959202175,0.2835820895522388,0.0339684730109866,00-0036857,Chris Evans,2022,CIN
2,12.0,0,0.0,1,1,-1.0,0.0,0.0,0.032258064516129,0.0454209950792782,2.1,0.03125,0.0,0.0434851694915254,-0.0121951219512195,-0.03125,0.0636749545178896,00-0036857,Chris Evans,2023,CIN
2,5.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0024618414574101,00-0036860,Jake Funk,2021,LA
2,10.0,0,0.0,1,1,12.0,12.0,1.0,0.0256410256410256,0.0384615384615384,3.2,0.0256410256410256,0.088235294117647,0.0384615384615384,0.0538116591928251,0.3076923076923077,0.0446179587283881,00-0036860,Jake Funk,2023,DET
133,606.0,5,33.0,14,18,123.0,145.0,3.0,0.6982130507091807,1.0228053241022057,114.9,0.0530973451327433,0.1154458598726114,0.0781331583950303,0.044468546637744,0.3628318584070796,0.109979516434711,00-0036875,Rhamondre Stevenson,2021,NE
