receptions,targets,receiving_yards,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,target_share,air_yards_share,wopr_x,fantasy_points_ppr,tgt_sh,ay_sh,wopr_y,ry_sh,rfd_sh,rtdfd_sh,w8dom,yptmpa,ppr_sh,player_id,player_name,season
15,24,148.0,202.0,75.0,6.0,0.7173391991020062,0.8689751126464358,1.6842913775055144,35.8,0.0604534005037783,0.0649100257069408,0.1426081213212202,0.0549368968077208,0.0530973451327433,0.0564516129032258,0.0621313356279948,0.3727959697732997,0.0410098973607038,00-0033576,Eric Saubert,2022
3,3,12.0,6.0,6.0,1.0,0.1077566400147045,0.0135843327046487,0.1711439929153109,4.2,0.0348837209302325,0.0083798882681564,0.0590294920098739,0.0156046814044213,0.0333333333333333,0.0294117647058823,0.012483745123537,0.1395348837209302,0.0170274872293845,00-0033576,Eric Saubert,2023
11,14,97.0,94.0,35.0,5.0,0.4154169895549205,0.340538894740493,0.8615027106507259,26.7,0.053639846743295,0.0454545454545454,0.1168234064785788,0.0448243992606284,0.0476190476190476,0.0512820512820512,0.0525261860751694,0.3716475095785441,0.0369059795980427,00-0033576,Eric Saubert,2024
12,28,201.0,319.0,74.0,10.0,0.8132976688123748,0.9909994820117654,1.9136461406267975,50.1,0.0985915492957746,0.1188524590163934,0.2429692911567767,0.1147260273972602,0.1111111111111111,0.13,0.1517808219178082,0.7077464788732394,0.0870577604782095,00-0033611,Ricky Seals-Jones,2017
34,69,343.0,680.0,97.0,14.0,2.341595078807573,2.900117215123044,5.54247466879749,74.30000000000001,0.1496746203904555,0.1892042292710072,0.3758753140024891,0.1254113345521023,0.1085271317829457,0.1048951048951049,0.1146147819273962,0.7440347071583514,0.0807959982601131,00-0033611,Ricky Seals-Jones,2018
14,22,229.0,253.0,95.0,10.0,0.6489997666528932,0.9521592626808364,1.6400111338559251,58.9,0.0721311475409836,0.1072488342518016,0.1939957887129167,0.104423164614683,0.0961538461538461,0.1206896551724138,0.1502051983584131,0.7508196721311475,0.0764121325341843,00-0033611,Ricky Seals-Jones,2019
0,1,0.0,7.0,0.0,0.0,0.0384615384615384,0.0434782608695652,0.0881270903010033,0.0,0.0384615384615384,0.0434782608695652,0.0924749163879598,0.0,0.0,0.0,0.0,0.0,0.0,00-0033611,Ricky Seals-Jones,2020
30,49,271.0,268.0,152.0,14.0,1.3915526127506042,1.070562918709909,2.8367229622228427,69.10000000000001,0.1225,0.0876103301732592,0.2538382641386074,0.102110022607385,0.109375,0.1142857142857142,0.1150213514192414,0.6775,0.0770981634793475,00-0033611,Ricky Seals-Jones,2021
22,35,259.0,267.0,137.0,10.0,1.177022199284764,0.9179063705896592,2.4080677583399077,49.9,0.0938337801608579,0.0747271200671704,0.2005323662950232,0.1165092217723796,0.1041666666666666,0.1057692307692307,0.1182073774179037,0.6943699731903485,0.067158353745525,00-0033627,Jason Croom,2018
1,1,3.0,3.0,0.0,1.0,0.0256410256410256,0.0082417582417582,0.0442307692307692,7.3,0.025,0.008130081300813,0.0440040650406504,0.0140845070422535,0.1,0.1666666666666666,0.1112676056338028,0.075,0.0714145959694775,00-0033627,Jason Croom,2020
27,36,307.0,297.0,110.0,16.0,0.989435115208722,1.0764422886125165,2.237662274841844,75.7,0.0884520884520884,0.0967426710097719,0.2100722694859502,0.1026069518716577,0.1126760563380281,0.11875,0.1154188948306595,0.7542997542997543,0.0736538948023896,00-0033658,Blake Jarwin,2018
31,41,365.0,329.0,157.0,17.0,1.163152047887159,1.029526844378712,2.4653968628958376,85.5,0.0741410488245931,0.0645731108930323,0.1628700619513156,0.0822257265149808,0.0809523809523809,0.0840336134453781,0.0872091526405561,0.6600361663652803,0.0553914327917282,00-0033658,Blake Jarwin,2019
1,1,12.0,12.0,0.0,1.0,0.027027027027027,0.046875,0.0733530405405405,2.2,0.0256410256410256,0.0424028268551236,0.0723837999456374,0.0451127819548872,0.0714285714285714,0.0666666666666666,0.0360902255639097,0.3076923076923077,0.0239547038327526,00-0033658,Blake Jarwin,2020
11,17,96.0,128.0,38.0,5.0,0.5537785053207757,0.603202999267741,1.2529098574685822,32.6,0.067193675889328,0.0625916870415647,0.1508638634672439,0.0441176470588235,0.0442477876106194,0.0526315789473684,0.0552941176470588,0.3794466403162055,0.039802695839031,00-0033658,Blake Jarwin,2021
1,1,24.0,24.0,0.0,1.0,0.032258064516129,0.1904761904761904,0.1817204301075268,3.4000000000000004,0.03125,0.1804511278195488,0.1912359022556391,0.0926640926640926,0.0588235294117647,0.05,0.0741312741312741,0.75,0.0265500546618772,00-0033696,Sean Culkin,2018
1,2,12.0,19.0,0.0,1.0,0.0550724637681159,0.0646545268740474,0.1278668644640071,2.2,0.0259740259740259,0.0265734265734265,0.0602197802197802,0.0188976377952755,0.0303030303030303,0.027027027027027,0.0151181102362204,0.1558441558441558,0.0107790298873101,00-0033696,Sean Culkin,2019
1,2,7.0,6.0,0.0,1.0,0.0741758241758241,0.0321243277818578,0.1337507657110367,7.7,0.0363636363636363,0.0145631067961165,0.0661959399823477,0.0214067278287461,0.0625,0.1052631578947368,0.0837920489296636,0.1272727272727272,0.054617676266137,00-0033720,Colin Thompson,2020
0,1,0.0,5.0,0.0,0.0,0.0263157894736842,0.0170648464163822,0.0514190767019938,0.0,0.0256410256410256,0.0172413793103448,0.0522546419098143,0.0,0.0,0.0,,0.0,0.0,00-0033720,Colin Thompson,2021
1,1,23.0,8.0,15.0,1.0,0.0434782608695652,0.0357142857142857,0.0902173913043478,3.3000000000000003,0.0434782608695652,0.0357142857142857,0.0937888198757763,0.1036036036036036,0.0909090909090909,0.0714285714285714,0.0828828828828828,1.0,0.0360340685739244,00-0033742,Tyrone Swoopes,2018
1,1,5.0,-2.0,7.0,0.0,0.0263157894736842,-0.0079365079365079,0.0339181286549707,1.5,0.025,-0.0074906367041198,0.0315074906367041,0.0214592274678111,0.0,0.0,0.0171673819742489,0.125,0.015605493133583,00-0033742,Tyrone Swoopes,2019
4,6,77.0,83.0,10.0,3.0,0.1630729053712137,0.2452397150133681,0.4162771585661783,17.7,0.0292682926829268,0.0457048458149779,0.0804663156763726,0.0530668504479669,0.0491803278688524,0.0597014925373134,0.0757868136917068,0.375609756097561,0.0373701545477577,00-0033757,Robert Tonyan,2018
10,15,100.0,158.0,26.0,4.0,0.4459322210474284,0.5600764695626893,1.060951860265025,26.0,0.0451807228915662,0.0530557421087978,0.1102156780243876,0.0458505272810637,0.0396039603960396,0.043859649122807,0.0520650372094663,0.3012048192771084,0.0334861676369069,00-0033757,Robert Tonyan,2019
52,59,586.0,457.0,223.0,33.0,1.889959157414892,1.8447634401160409,4.126273144203566,176.6,0.1224066390041493,0.1220619658119658,0.2812595311557967,0.1489199491740787,0.1658291457286432,0.1810699588477366,0.169135959339263,1.2157676348547717,0.1101753072555992,00-0033757,Robert Tonyan,2020
18,29,204.0,262.0,104.0,10.0,0.9259258346544874,1.2150541934440018,2.239426687392532,50.4,0.1094339622641509,0.1191992720655141,0.2595103610486377,0.1039755351681957,0.0970873786407767,0.1,0.1067098398992624,0.769811320754717,0.0693088368767017,00-0033757,Robert Tonyan,2021
53,67,470.0,390.0,230.0,19.0,2.035336817354806,1.4250793873910612,4.050560797205952,112.0,0.1190053285968028,0.0870924519874944,0.2481819544851998,0.1208226221079691,0.1021505376344086,0.0985915492957746,0.1114729125011901,0.8348134991119005,0.0779998607145344,00-0033757,Robert Tonyan,2022
11,17,112.0,145.0,57.0,6.0,0.6202168263581307,0.5546310389518913,1.3185669668035198,22.2,0.050595238095238,0.0562233423807677,0.1208715310474713,0.0468619246861924,0.0535714285714285,0.0476190476190476,0.0374895397489539,0.3333333333333333,0.0260074976569821,00-0033757,Robert Tonyan,2023
0,1,0.0,2.0,0.0,0.0,0.037037037037037,0.0123456790123456,0.0641975308641975,0.0,0.037037037037037,0.0123456790123456,0.0654320987654321,0.0,0.0,0.0,0.0,0.0,0.0,00-0033798,Mason Schreck,2020
2,2,6.0,6.0,0.0,0.0,0.0702380952380952,0.0381155303030303,0.132038014069264,2.6,0.0338983050847457,0.0154639175257731,0.0632185916477372,0.0155440414507772,0.0,0.0,0.0124352331606217,0.1016949152542373,0.017480166733898,00-0033798,Mason Schreck,2022
18,30,157.0,200.0,96.0,5.0,0.9840154914345218,0.7364692489982437,1.9915517114505532,45.7,0.0714285714285714,0.0552791597567716,0.1513661849482745,0.0535105657805044,0.037593984962406,0.047945205479452,0.0735776833936343,0.3738095238095238,0.0448584553771251,00-0033858,Jonnu Smith,2017
20,30,258.0,155.0,180.0,10.0,1.0797848383945796,0.7473991805262828,2.142856683960267,63.8,0.0949367088607595,0.0633946830265848,0.1931208097124071,0.1060855263157894,0.0854700854700854,0.1007751937984496,0.1348684210526315,0.8164556962025317,0.0774572649572649,00-0033858,Jonnu Smith,2018
35,44,439.0,231.0,273.0,16.0,1.601325904858119,0.8078905236533687,2.9675122238445364,104.7,0.1047619047619047,0.0616,0.2064228571428571,0.1154655444502893,0.0941176470588235,0.0959595959595959,0.1138010069888028,1.0452380952380953,0.0749903307596441,00-0033858,Jonnu Smith,2019
41,65,448.0,360.0,238.0,25.0,2.2651355197183807,1.5380223190971456,4.474318902945573,140.2,0.1555023923444976,0.1052939455981281,0.3174887449952489,0.1393034825870646,0.1420454545454545,0.1609756097560975,0.1666151998627552,1.0717703349282297,0.1023253098223539,00-0033858,Jonnu Smith,2020
28,45,294.0,249.0,232.0,15.0,1.6421876197417993,1.4702381591386848,3.492448141009778,67.4,0.0943396226415094,0.0656126482213438,0.1939995525393392,0.080108991825613,0.0920245398773006,0.087431693989071,0.0740871934604904,0.6163522012578616,0.0515448149281125,00-0033858,Jonnu Smith,2021
27,38,245.0,116.0,200.0,9.0,1.2432858857186542,0.442492057074259,2.1746732685299626,52.0,0.0984455958549222,0.0395499488578247,0.1793083528686432,0.0920360631104432,0.079646017699115,0.073170731707317,0.0736288504883546,0.6347150259067358,0.0582450323707968,00-0033858,Jonnu Smith,2022
50,70,582.0,458.0,357.0,26.0,2.208961975230316,1.809815731257128,4.580313974725462,124.2,0.1425661914460285,0.1113271754982984,0.3029110275676815,0.1666666666666666,0.1566265060240964,0.1602209944751381,0.1733333333333333,1.185336048879837,0.108568331614189,00-0033858,Jonnu Smith,2023
88,111,884.0,542.0,510.0,55.0,3.2865398345264736,2.5140843973791736,6.689668829955132,222.3,0.1878172588832487,0.1460522770142818,0.3985677099362986,0.2190287413280475,0.248868778280543,0.2592592592592592,0.2479502657897108,1.4957698815566836,0.156600025360328,00-0033858,Jonnu Smith,2024
26,39,432.0,456.0,152.0,19.0,1.043666805572578,1.28621331718193,2.465849530386218,101.2,0.0791075050709939,0.093175316714344,0.1932015109779661,0.1170731707317073,0.095,0.1121076233183856,0.1458324496288441,0.8762677484787018,0.0856900931414055,00-0033879,O.J. Howard,2017
34,48,565.0,567.0,209.0,28.0,1.1464536020248473,1.3047358765880752,2.6329955166489234,120.5,0.1167883211678832,0.128951557880373,0.2783437280561232,0.1508275493860117,0.1489361702127659,0.1549295774647887,0.1606620395088094,1.3746958637469586,0.10645440571055,00-0033879,O.J. Howard,2018
34,53,459.0,528.0,150.0,23.0,1.3496510518407443,1.2493226226873229,2.8990024136422425,83.9,0.1072874493927125,0.1051792828685259,0.2450746003838895,0.1124448799608035,0.1204188481675392,0.1105990783410138,0.0976482116609505,0.9291497975708504,0.0666677261458267,00-0033879,O.J. Howard,2019
11,19,146.0,226.0,17.0,8.0,0.5066293183940243,0.6980182847091174,1.2485567768874186,37.6,0.1225806451612903,0.1778127458693942,0.3261211644374508,0.1301247771836007,0.1509433962264151,0.15625,0.1404634581105169,0.9419354838709676,0.089272994919037,00-0033879,O.J. Howard,2020
14,21,135.0,136.0,83.0,10.0,0.5006447368470817,0.3985123369981135,1.029925741169302,33.5,0.053030303030303,0.0412496208674552,0.1125451512394187,0.0472193074501574,0.0671140939597315,0.063953488372093,0.0464710981340389,0.3409090909090909,0.0330127320745792,00-0033879,O.J. Howard,2021
10,23,145.0,253.0,60.0,6.0,0.7156302054540594,1.1075203140071963,1.8487095279861263,36.5,0.0619946091644204,0.0938079347423062,0.1680382615404757,0.0639329805996472,0.0625,0.0754716981132075,0.0911463844797178,0.3908355795148248,0.0495641074386898,00-0033879,O.J. Howard,2022
64,115,722.0,981.0,306.0,37.0,3.1342599059267435,3.861792029808698,7.404644279756203,173.6,0.1982758620689655,0.2321344060577378,0.4831213179496385,0.2034949267192784,0.2163742690058479,0.2263157894736842,0.2259538361122648,1.2448275862068965,0.1485512827095206,00-0033881,Evan Engram,2017
45,64,577.0,339.0,388.0,22.0,1.7723358295733398,1.3239434826630032,3.585264182224112,126.3,0.1645244215938303,0.1196189131968948,0.3424817629482614,0.1942760942760942,0.1605839416058394,0.1633986928104575,0.1929208754208754,1.4832904884318765,0.1273313842121181,00-0033881,Evan Engram,2018
44,68,467.0,397.0,252.0,23.0,1.766563323467336,1.3936402638878589,3.625393169922505,109.4,0.2158730158730158,0.1661087866108786,0.4566965530982267,0.2254949299855142,0.2254901960784313,0.2280701754385964,0.2303959439884114,1.4825396825396826,0.1543802212689094,00-0033881,Evan Engram,2019
63,109,654.0,785.0,287.0,32.0,3.448112569172656,3.325552465652388,7.500055579715656,141.0,0.2108317214700193,0.1966925582560761,0.47360162880989,0.1960431654676259,0.1797752808988764,0.1736842105263158,0.1735011990407673,1.264990328820116,0.1249069841607313,00-0033881,Evan Engram,2020
46,73,408.0,366.0,185.0,21.0,2.2812556931101997,1.6042975135676028,4.54489179916262,102.5,0.1393129770992366,0.0989724175229854,0.2881473996672433,0.1384458771632168,0.1418918918918918,0.1490683229813664,0.1569105478844196,0.7786259541984732,0.1041581985204454,00-0033881,Evan Engram,2021
73,98,766.0,614.0,465.0,33.0,2.8591812935111194,2.620121528898016,6.12285701049529,176.9,0.1644295302013423,0.1410845588235294,0.3595119423608369,0.1846673095467695,0.1586538461538461,0.1587982832618025,0.1797338476374156,1.2852348993288591,0.1177512114596091,00-0033881,Evan Engram,2022
114,143,963.0,716.0,516.0,47.0,4.003035382029859,2.507666329243134,7.759919503514982,230.3,0.2306451612903226,0.1437462356956434,0.4609647304919986,0.2200137080191912,0.236180904522613,0.2307692307692307,0.2123746027789893,1.553225806451613,0.1573753912175921,00-0033881,Evan Engram,2023
47,64,365.0,360.0,150.0,17.0,2.2914786967418546,1.4673705250490614,4.464377412647125,89.5,0.2424242424242424,0.1505646173149309,0.4840880574883084,0.2008805723720418,0.1888888888888888,0.1836734693877551,0.1857044578976334,1.3825757575757576,0.1441966875040278,00-0033881,Evan Engram,2024
32,60,386.0,609.0,151.0,17.0,1.700105831519192,1.982772017296512,3.9380991593863466,94.7,0.1045296167247386,0.1173862760215882,0.2507034459043786,0.1091320327961549,0.10828025477707,0.1220930232558139,0.1406389595702573,0.6724738675958188,0.0846609093672334,00-0033885,David Njoku,2017
56,88,639.0,762.0,306.0,27.0,2.469497960121539,2.2345897667862524,5.268459776932685,143.9,0.1635687732342007,0.1474743564931294,0.3633326450458047,0.1565792697868169,0.15,0.1497584541062802,0.1548930454590832,1.187732342007435,0.1018948620631054,00-0033885,David Njoku,2018
5,10,41.0,64.0,16.0,3.0,0.3255083732057416,0.220607078982217,0.6426875150961644,15.1,0.1030927835051546,0.0702524698133918,0.2108411511084454,0.0511221945137157,0.09375,0.1176470588235294,0.1408977556109725,0.422680412371134,0.0653453349489354,00-0033885,David Njoku,2019
19,29,213.0,216.0,87.0,13.0,0.9379132198211144,0.7875247445891176,1.958137150944054,52.3,0.0773333333333333,0.0687241489023226,0.1709793191218581,0.0779078273591806,0.0928571428571428,0.0949367088607595,0.0845484841095667,0.568,0.0543455671474292,00-0033885,David Njoku,2020
36,53,475.0,432.0,247.0,17.0,1.8569848443966832,1.82487220864324,4.062887812645292,107.6,0.1159737417943107,0.1141950832672482,0.2653166793052646,0.1492302858938108,0.1103896103896103,0.1220930232558139,0.1638286731594931,1.039387308533917,0.089583055814573,00-0033885,David Njoku,2021
58,80,628.0,535.0,332.0,36.0,2.642232659813305,2.1739793767310718,5.485134553431708,142.0,0.1739130434782608,0.1418721824449748,0.3743673111733712,0.2033020394949821,0.2337662337662337,0.2339181286549707,0.2097004551253975,1.3652173913043475,0.1235147782822747,00-0033885,David Njoku,2022
81,123,882.0,566.0,599.0,35.0,3.411277323252209,2.0406629119944237,6.54538002327441,201.2,0.205685618729097,0.1117031774225379,0.3978909700316759,0.2293888166449935,0.2121212121212121,0.2192513368983957,0.2380565078614493,1.474916387959866,0.151323706377858,00-0033885,David Njoku,2023
64,97,505.0,510.0,251.0,23.0,2.499704835757388,1.6464704178563825,4.90208654613555,148.5,0.218961625282167,0.1385869565217391,0.4393120031406419,0.1800998573466476,0.1742424242424242,0.1904761904761904,0.2107465525439847,1.1399548532731376,0.1600456965490483,00-0033885,David Njoku,2024
16,32,244.0,285.0,108.0,7.0,1.0613792763521757,1.3026566292170871,2.503928554980224,51.7,0.0772946859903381,0.0863374734928809,0.1850120077798119,0.0763693270735524,0.0489510489510489,0.0552147239263803,0.0810954616588419,0.5893719806763285,0.0460497016121849,00-0033895,Gerald Everett,2017
33,50,320.0,304.0,144.0,17.0,1.4629460089241115,1.0523314332021028,2.931051016627639,86.60000000000001,0.0934579439252336,0.0664335664335664,0.1933337690347036,0.0711585501445408,0.0762331838565022,0.0790513833992094,0.0769268401156326,0.5981308411214953,0.0536329179775559,00-0033895,Gerald Everett,2018
37,60,408.0,487.0,178.0,22.0,1.5648434610011346,1.5716474400820877,3.4474183995591634,89.8,0.131004366812227,0.1330237639989074,0.3029255614174665,0.1221191260101765,0.1447368421052631,0.1454545454545454,0.128464531577372,0.8908296943231441,0.0865341993177481,00-0033895,Gerald Everett,2019
41,62,417.0,385.0,243.0,24.0,1.6975772154550592,1.5734977470729687,3.6478142461336662,92.9,0.1101243339253996,0.1036060279870828,0.2480713232777658,0.1064862104187946,0.1269841269841269,0.1213592233009708,0.0969536742173887,0.7406749555950266,0.0696120011389692,00-0033895,Gerald Everett,2020
48,63,478.0,330.0,249.0,26.0,2.2003416761651056,1.2832171834353343,4.198764542652393,117.8,0.143507972665148,0.0794606308692511,0.278830463693123,0.1412947088383092,0.1768707482993197,0.1734104046242774,0.1438049978398781,1.0888382687927107,0.0911538937724402,00-0033895,Gerald Everett,2021
58,87,555.0,491.0,326.0,29.0,2.034795440941608,1.8158727468102736,4.323304084179602,139.5,0.1338461538461538,0.1215346534653465,0.297996953541508,0.1297942001870907,0.1380952380952381,0.141025641025641,0.1371686934830059,0.8538461538461538,0.0955846077947706,00-0033895,Gerald Everett,2022
51,70,411.0,282.0,275.0,25.0,1.977029441014492,1.0322437083401026,3.68811475735981,111.1,0.1258992805755395,0.0669356752907666,0.2423974610959227,0.1094832179009057,0.1428571428571428,0.1443298969072164,0.1191655216891456,0.7392086330935251,0.0884300678149574,00-0033895,Gerald Everett,2023
8,13,36.0,35.0,41.0,1.0,0.4419459344662184,0.1155611171170091,0.7438116836812341,11.6,0.0420711974110032,0.0134511913912375,0.0738677492294948,0.0183299389002036,0.0106382978723404,0.0096153846153846,0.0146639511201629,0.116504854368932,0.0167858073105084,00-0033895,Gerald Everett,2024
12,14,127.0,95.0,49.0,8.0,0.4618855606758832,0.4048050730816693,0.9761918921709932,42.7,0.0760869565217391,0.0643195666892349,0.1655860881339966,0.1095772217428818,0.1428571428571428,0.1833333333333333,0.2376617773943054,0.6902173913043478,0.0976089242445023,00-0033896,Adam Shaheen,2017
5,6,48.0,59.0,13.0,3.0,0.1903940886699507,0.2846074380165289,0.4848163396164963,17.8,0.046875,0.0585898709036742,0.1171843967229394,0.0515021459227467,0.0625,0.074074074074074,0.0745350500715307,0.375,0.0529635800999761,00-0033896,Adam Shaheen,2018
9,13,74.0,49.0,38.0,3.0,0.3968705761874642,0.2056571567156679,0.7392658739821638,18.4,0.0528455284552845,0.0268052516411378,0.1007124939958371,0.0524079320113314,0.0422535211267605,0.0389610389610389,0.0419263456090651,0.3008130081300813,0.036956696392705,00-0033896,Adam Shaheen,2019
12,22,150.0,95.0,105.0,9.0,0.6348430009667283,0.389275727015222,1.224757510360748,45.0,0.0467091295116772,0.0265883011474951,0.091334335185512,0.0443000590667454,0.0511363636363636,0.0609137055837563,0.0640114758248249,0.3184713375796178,0.0376966508619967,00-0033896,Adam Shaheen,2020
12,16,110.0,92.0,41.0,5.0,0.4344519859225741,0.3471304300365782,0.894669279909466,23.0,0.0613026819923371,0.0490143846563665,0.131165530713599,0.0610771793448084,0.0549450549450549,0.0490196078431372,0.0488617434758467,0.421455938697318,0.0390002373927493,00-0033896,Adam Shaheen,2021
14,25,114.0,161.0,49.0,6.0,0.7951454448041324,0.5639603764708967,1.5874904307358264,31.4,0.0578703703703703,0.0416666666666666,0.1201388888888888,0.0439814814814814,0.0508474576271186,0.0534351145038167,0.0505698005698005,0.2638888888888889,0.0359687507159385,00-0033953,Jordan Leggett,2018
12,19,150.0,205.0,30.0,9.0,0.7115111195993549,0.9321170649684972,1.7197486248769804,33.0,0.0904761904761904,0.1215174866627148,0.2329282750444576,0.0883912787271655,0.1022727272727272,0.0943396226415094,0.0818241340928435,0.7142857142857143,0.0461035513705328,00-0034011,Dan Arnold,2018
8,14,127.0,182.0,29.0,6.0,0.4125024845955078,0.6677769144083844,1.0861975669791308,32.7,0.0809248554913294,0.1424100156494522,0.235315295756556,0.0910394265232975,0.09375,0.1095890410958904,0.1172759856630824,0.7341040462427746,0.0614084507042253,00-0034011,Dan Arnold,2019
31,45,438.0,565.0,173.0,24.0,1.2957753653447075,2.042511887684455,3.3734213693961803,96.8,0.0875486381322957,0.1454685890834191,0.2476978284651788,0.1239388794567062,0.1283422459893048,0.1327014218009478,0.1324844368986983,0.8521400778210116,0.0729651907798531,00-0034011,Dan Arnold,2020
35,52,408.0,340.0,188.0,20.0,1.486094280606476,1.299480484173022,3.138777759830829,75.8,0.1428571428571428,0.1204819277108433,0.310671256454389,0.1656516443361754,0.16,0.1515151515151515,0.1325213154689403,1.120879120879121,0.0914663577565402,00-0034011,Dan Arnold,2021
9,13,135.0,87.0,70.0,5.0,0.3818362140631238,0.4407789340405219,0.8812995749230511,22.5,0.0373563218390804,0.0338917023763147,0.0831478446596725,0.0560165975103734,0.040650406504065,0.0373134328358208,0.0448132780082987,0.3879310344827586,0.0267889034408858,00-0034011,Dan Arnold,2022
2,2,14.0,13.0,1.0,0.0,0.0757575757575757,0.0809725310191493,0.1703171353497682,3.4000000000000004,0.0363636363636363,0.0385756676557863,0.0854059886700836,0.025735294117647,0.0,0.0,0.0205882352941176,0.2545454545454545,0.0161781499809668,00-0034073,Ross Dwelley,2018
15,22,91.0,117.0,40.0,8.0,0.6393009893009893,0.4936683306714318,1.3045193154214862,36.1,0.1073170731707317,0.0804676753782668,0.225349750058711,0.0579987253027406,0.0987654320987654,0.1075268817204301,0.0797323135755258,0.4439024390243902,0.0643539646320593,00-0034073,Ross Dwelley,2019
19,24,245.0,182.0,107.0,10.0,0.6523235678185463,0.720997586920515,1.48318366257218,49.5,0.0636604774535809,0.072079207920792,0.153154082517005,0.0867256637168141,0.0719424460431654,0.0714285714285714,0.0827138643067846,0.649867374005305,0.0531800601633003,00-0034073,Ross Dwelley,2020
4,5,51.0,59.0,5.0,2.0,0.1711436711436711,0.211821222473443,0.4049903624469168,15.1,0.0515463917525773,0.0694117647058823,0.1328489993935718,0.0733812949640287,0.0625,0.0833333333333333,0.108705035971223,0.5257731958762887,0.0645575032064985,00-0034073,Ross Dwelley,2021
3,5,105.0,69.0,43.0,3.0,0.197051282051282,0.3647635865413212,0.5509114336558479,19.5,0.0476190476190476,0.0947802197802197,0.1472527472527472,0.1226635514018691,0.088235294117647,0.1025641025641025,0.1381308411214953,1.0,0.0612745098039215,00-0034073,Ross Dwelley,2022
1,2,12.0,17.0,12.0,1.0,0.0761494252873563,0.0708333333333333,0.1638074712643678,2.2,0.0350877192982456,0.0346938775510204,0.0803866809881847,0.0302267002518891,0.0588235294117647,0.0526315789473684,0.0241813602015113,0.2105263157894736,0.016938712657838,00-0034073,Ross Dwelley,2023
1,1,5.0,1.0,4.0,0.0,0.0344827586206896,0.0042372881355932,0.0546902396259497,1.5,0.032258064516129,0.0043290043290043,0.051850300237397,0.0253807106598984,0.0,0.0,,0.1612903225806451,0.029655990510083,00-0034073,Ross Dwelley,2024
1,1,14.0,7.0,7.0,1.0,0.037037037037037,0.0265151515151515,0.0741161616161616,2.4000000000000004,0.0357142857142857,0.0265151515151515,0.0747835497835497,0.1428571428571428,0.1666666666666666,0.1666666666666666,,0.5,0.0894854586129754,00-0034101,Matt Flanagan,2018
8,14,156.0,141.0,93.0,5.0,0.463030303030303,0.461324606318499,1.017472678968404,35.6,0.1157024793388429,0.1405782652043868,0.2860163311717739,0.1756756756756756,0.1388888888888889,0.1627906976744186,0.1976833976833976,1.2892561983471074,0.1110695120429302,00-0034159,Will Dissly,2018
23,27,262.0,256.0,70.0,14.0,0.909658691909836,0.9816105005962308,2.051615388282116,73.9,0.1428571428571428,0.144878324844369,0.3301883741612095,0.1537558685446009,0.1794871794871795,0.1956521739130435,0.1801475519785379,1.3862433862433865,0.1184560638604815,00-0034159,Will Dissly,2019
24,29,251.0,138.0,169.0,12.0,0.8244043306948888,0.4356265270611935,1.5415450649851687,61.1,0.0574257425742574,0.0310251798561151,0.1109587577462782,0.0644581407293271,0.0603015075376884,0.0590717299578059,0.0620928283729354,0.497029702970297,0.040881597259394,00-0034159,Will Dissly,2020
21,26,231.0,112.0,143.0,11.0,0.9287698391178868,0.3938248194877334,1.6688321323182431,50.1,0.0712328767123287,0.033452807646356,0.133611561185578,0.0858416945373467,0.0901639344262295,0.0845070422535211,0.0786733556298773,0.6328767123287671,0.0492945274219257,00-0034159,Will Dissly,2021
34,38,349.0,206.0,184.0,20.0,1.2114567406785546,0.7764057008436536,2.3606691016083894,86.9,0.074074074074074,0.0545406407201482,0.1547436236872297,0.0898095728255275,0.1075268817204301,0.107981220657277,0.0940698804826442,0.6803118908382066,0.062937265524284,00-0034159,Will Dissly,2022
17,22,172.0,62.0,120.0,8.0,0.6855969311444693,0.3385033545824807,1.2653477449244406,40.2,0.0525059665871121,0.0209601081812035,0.095527036425631,0.058603066439523,0.0601503759398496,0.0604026845637583,0.0593824531516184,0.4105011933174224,0.0418096723868954,00-0034159,Will Dissly,2023
50,64,481.0,295.0,303.0,24.0,2.2575295349904563,1.2464086799564955,4.258780378455231,110.1,0.1438202247191011,0.0760309278350515,0.2765550793466929,0.1407255705090696,0.1578947368421052,0.1520467836257309,0.1336330879862031,1.0808988764044944,0.0901852853000442,00-0034159,Will Dissly,2024
1,1,2.0,0.0,2.0,0.0,0.0303030303030303,0.0,0.0454545454545454,1.2,0.0303030303030303,0.0,0.0454545454545454,0.0089686098654708,0.0,0.0,0.0071748878923766,0.0606060606060606,0.0158061116965226,00-0034169,Marcus Baugh,2020
6,9,63.0,81.0,40.0,2.0,0.260275103723469,0.2296087845696385,0.5511388047839505,10.3,0.0334572490706319,0.036,0.0789858736059479,0.0276437033786748,0.017094017094017,0.0149253731343283,0.0221149627029398,0.2342007434944238,0.0126526300272707,00-0034192,Nick Keizer,2020
0,1,0.0,4.0,0.0,0.0,0.0238095238095238,0.0098280098280098,0.0425938925938925,0.0,0.0227272727272727,0.0095693779904306,0.0417464114832535,0.0,0.0,0.0,0.0,0.0,0.0,00-0034193,Kevin Rader,2020
2,3,8.0,8.0,4.0,0.0,0.0846560846560846,0.0318491032776747,0.1492784992784992,2.8000000000000003,0.0410958904109589,0.0215633423180593,0.0788945094708857,0.0200501253132832,0.0,0.0,0.0160401002506265,0.1095890410958904,0.0176812326345036,00-0034193,Kevin Rader,2021
