receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,target_share,air_yards_share,wopr_x,fantasy_points_ppr,wopr_y,ry_sh,rfd_sh,rtdfd_sh,w8dom,yptmpa,ppr_sh,tgt_sh,player_id,player_name,season
1,2,10.0,0,15.0,5.0,1.0,0.064516129032258,0.1094890510948905,0.1734165293148104,2.0,0.1753826530612245,0.0458715596330275,0.0769230769230769,0.0666666666666666,0.036697247706422,0.3125,0.0236350744504845,0.0625,00-0033474,Gehrig Dieter,2020
1,2,7.0,0,4.0,8.0,0.0,0.0620300751879699,0.0219056372549019,0.1083790588603862,1.7000000000000002,0.0508967223252937,0.0124333925399644,0.0,0.0,0.0099467140319715,0.106060606060606,0.0080446715881128,0.0303030303030303,00-0033481,Marcus Kemp,2018
1,1,11.0,0,1.0,10.0,1.0,0.0416666666666666,0.0060240963855421,0.0667168674698795,2.1,0.0648192771084337,0.0516431924882629,0.1111111111111111,0.1,0.0413145539906103,0.44,0.0253256150506512,0.04,00-0033481,Marcus Kemp,2020
2,5,24.0,0,62.0,8.0,1.0,0.133115468409586,0.2025889028752691,0.3414854346270675,4.4,0.0663504808964969,0.0169851380042462,0.0133333333333333,0.0117647058823529,0.013588110403397,0.1142857142857142,0.0088903257092055,0.0238095238095238,00-0033481,Marcus Kemp,2021
2,5,17.0,0,36.0,2.0,2.0,0.1519230769230769,0.1438022683010654,0.3285462031953612,3.7,0.1073391812865497,0.0226063829787234,0.0526315789473684,0.05,0.0180851063829787,0.1574074074074074,0.0154372496662216,0.0462962962962962,00-0033530,Robert Davis,2019
11,23,95.0,0,262.0,11.0,7.0,0.6752349993932144,0.8518172939929812,1.6091246048849084,20.500000000000004,0.189738057954011,0.0394518272425249,0.0603448275862069,0.0534351145038167,0.0315614617940199,0.3035143769968051,0.0252550140442517,0.0734824281150159,00-0033536,Mike Williams,2017
43,66,664.0,10,974.0,118.0,36.0,2.145266759114364,4.078345136890735,6.072741734495059,180.2,0.3901767531257893,0.1538461538461538,0.1690140845070422,0.1877551020408163,0.185576923076923,1.296875,0.1162925771519289,0.12890625,00-0033536,Mike Williams,2018
49,90,1001.0,2,1603.0,187.0,41.0,2.443418258236487,5.245085230013151,7.336687048363936,161.3,0.5037485794468338,0.2311244516277995,0.2009803921568627,0.1902654867256637,0.2030813794840578,1.7685512367491163,0.1192394695211201,0.1590106007067137,00-0033536,Mike Williams,2019
48,85,756.0,5,1236.0,162.0,35.0,2.319211071934876,4.227518105412086,6.438079281690774,153.7,0.4590378738307799,0.188293897882939,0.1724137931034483,0.1746724890829694,0.1890966567678896,1.3548387096774193,0.1099113272311212,0.1523297491039426,00-0033536,Mike Williams,2020
76,129,1146.0,9,1497.0,415.0,51.0,3.2168064517046155,4.737110174438111,8.1411867996636,246.6,0.5509213140871331,0.24497648567764,0.2151898734177215,0.218978102189781,0.2446298371907606,1.7934272300469485,0.1445978116827526,0.2018779342723004,00-0033536,Mike Williams,2021
63,93,895.0,4,1111.0,324.0,39.0,2.3977374316900346,4.452143357753334,6.713106497962386,176.5,0.5120615207011546,0.2392408446939321,0.2228571428571428,0.2205128205128205,0.2313926757551457,1.6666666666666667,0.1379725461993058,0.1731843575418994,00-0033536,Mike Williams,2022
19,26,249.0,1,307.0,108.0,9.0,0.6612903225806451,0.8854126720509067,1.6117243543066024,50.2,0.5614044146121079,0.2520242914979757,0.1956521739130435,0.1886792452830188,0.2301908617698091,2.040983606557377,0.1427271693392471,0.2131147540983606,00-0033536,Mike Williams,2023
21,34,298.0,1,518.0,35.0,14.0,1.0619062864195947,2.210868548372164,3.1404674134899064,56.8,0.2432624385615466,0.1080493110949963,0.1037037037037037,0.0961538461538461,0.0959632583998066,0.6696629213483146,0.0559099141664697,0.0764044943820224,00-0033536,Mike Williams,2024
16,22,226.0,1,277.0,43.0,8.0,0.6325212958301194,0.8695888057395273,1.557494107762848,44.6,0.1415699649653133,0.0814414414414414,0.0575539568345323,0.0535714285714285,0.0720497048772911,0.5721518987341773,0.0408986703347088,0.0556962025316455,00-0033555,Mack Hollins,2017
10,23,125.0,0,303.0,33.0,7.0,0.6181132760402419,0.8265561543449703,1.505759222101842,22.5,0.2118591864385418,0.0687190764156129,0.0769230769230769,0.0686274509803921,0.0549752611324903,0.4401408450704225,0.0362050654909406,0.0809859154929577,00-0033555,Mack Hollins,2019
16,25,176.0,1,240.0,29.0,7.0,0.6876695108579661,0.961006989700418,1.7042091590772417,37.6,0.1845381598971244,0.0765217391304347,0.0578512396694214,0.0597014925373134,0.0766020066889632,0.5207100591715976,0.0468711044627275,0.0739644970414201,00-0033555,Mack Hollins,2020
14,28,223.0,4,425.0,41.0,11.0,0.774057627502678,1.6964618193656968,2.3486097148100047,60.3,0.1907064011352705,0.0710643722115997,0.0666666666666666,0.081967213114754,0.1012959422137242,0.4795698924731182,0.0555340664198485,0.0602150537634408,00-0033555,Mack Hollins,2021
57,94,690.0,4,1196.0,192.0,34.0,2.862219541946568,3.806522978735328,6.95789539803458,154.16,0.4191551070031786,0.1649928263988522,0.1761658031088082,0.171945701357466,0.1605656896905103,1.1774744027303754,0.1054316158065354,0.1604095563139931,00-0033555,Mack Hollins,2022
18,30,251.0,0,375.0,55.0,9.0,0.975811460641182,1.73690086891691,2.6795477992036103,43.1,0.2546385088579181,0.1109147149801148,0.081081081081081,0.075,0.0887317719840919,0.7943037974683544,0.0583362659375761,0.0949367088607595,00-0033555,Mack Hollins,2023
31,50,378.0,5,649.0,90.0,25.0,1.6879953827362335,2.391220555116681,4.205847462686028,98.8,0.2834109926269714,0.1034199726402188,0.1479289940828402,0.1522842639593908,0.1184502638264608,0.7777777777777778,0.0673666984862948,0.102880658436214,00-0033555,Mack Hollins,2024
6,7,41.0,0,33.0,18.0,4.0,0.2491582491582491,0.1455760641093011,0.4756406186138845,16.6,0.075700493231189,0.032182103610675,0.0634920634920634,0.054054054054054,0.02574568288854,0.2252747252747252,0.0288414761275974,0.0384615384615384,00-0033562,Ryan Switzer,2017
36,44,253.0,1,148.0,137.0,15.0,1.0035835680090208,0.4891154817461332,1.8477561892358243,69.4,0.118017395294067,0.0488983378430614,0.0597609561752988,0.0559440559440559,0.0448329559887348,0.3671988388969521,0.0398882668720471,0.0638606676342525,00-0033562,Ryan Switzer,2018
8,11,27.0,0,17.0,17.0,2.0,0.2979382122389829,0.0317930416512174,0.4691624475143265,10.7,0.1798711910025954,0.0453781512605042,0.0714285714285714,0.064516129032258,0.0363025210084033,0.2673267326732673,0.0521951219512195,0.1089108910891089,00-0033562,Ryan Switzer,2019
2,2,18.0,0,-6.0,24.0,1.0,0.0525252525252525,-0.0221085928730966,0.0633118637767111,16.7,0.0112823698412082,0.0102622576966932,0.0120481927710843,0.0106382978723404,0.0082098061573546,0.0837209302325581,0.0308083975943622,0.0093023255813953,00-0033572,Jamal Agnew,2017
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0165724312731526,0.0,00-0033572,Jamal Agnew,2018
1,2,-2.0,0,29.0,1.0,0.0,0.0689655172413793,0.1111111111111111,0.1812260536398467,13.7,0.0453893054056419,-0.0027624309392265,0.0,0.0,-0.0022099447513812,-0.0169491525423728,0.0524381841843374,0.0169491525423728,00-0033572,Jamal Agnew,2019
13,20,89.0,0,97.0,101.0,4.0,0.5981053300820682,0.4026806782435322,1.1790344698935749,31.200000000000003,0.0825996444525242,0.0252625603179108,0.0225988700564971,0.0204081632653061,0.0202100482543287,0.1881606765327695,0.02667076986203,0.0422832980972515,00-0033572,Jamal Agnew,2020
24,39,229.0,1,291.0,118.0,14.0,1.0913873163873165,1.105233719677426,2.410744578355173,82.0,0.2851878922698022,0.1243213897937025,0.1573033707865168,0.1595744680851064,0.139457111834962,0.745928338762215,0.1271751605198672,0.1270358306188925,00-0033572,Jamal Agnew,2021
23,30,187.0,3,178.0,125.0,9.0,0.9311482444863765,0.7560624314754816,1.9259660687624016,70.3,0.1321881090208823,0.0538904899135446,0.0514285714285714,0.0606060606060606,0.0691993484525748,0.3816326530612245,0.0563165905631659,0.0612244897959183,00-0033572,Jamal Agnew,2022
14,21,225.0,1,253.0,76.0,8.0,0.5976021768969807,0.9872399034732412,1.5874711977767402,40.3,0.1961881717051096,0.111220958971824,0.0824742268041237,0.0857142857142857,0.1139767671774592,0.7653061224489796,0.0599416944312232,0.0714285714285714,00-0033572,Jamal Agnew,2023
2,3,11.0,0,23.0,-3.0,0.0,0.0909090909090909,0.1277777777777777,0.2258080808080808,3.1,0.2345751633986928,0.0635838150289017,0.0,0.0,,0.3235294117647059,0.0617283950617283,0.088235294117647,00-0033573,Shelton Gibson,2017
1,3,48.0,0,100.0,0.0,1.0,0.0738031914893617,0.3221099887766554,0.3361817793777013,5.800000000000001,0.1812009944540065,0.0744186046511627,0.0344827586206896,0.03125,0.0595348837209302,0.5783132530120482,0.0285714285714285,0.036144578313253,00-0033573,Shelton Gibson,2018
26,53,445.0,5,839.0,93.0,19.0,2.250193213348822,3.781832861134292,6.022572822817237,101.0,0.4210174229322451,0.1468646864686468,0.1397058823529411,0.1437125748502994,0.1497498136910465,1.2191780821917808,0.0786910790806388,0.1452054794520547,00-0033589,David Moore,2018
17,34,301.0,2,482.0,128.0,14.0,1.1339270169892215,1.6291970059277865,2.8413284296332826,59.6,0.2113590263691683,0.0904175428056473,0.0880503144654088,0.087431693989071,0.0890007009111845,0.6919540229885057,0.0494048211147584,0.0781609195402298,00-0033589,David Moore,2019
35,47,417.0,6,416.0,169.0,18.0,1.433473289793506,1.4515105928291037,3.166267349670631,118.8,0.1940677013252046,0.0982332155477031,0.0833333333333333,0.09375,0.1085865724381625,0.7406749555950266,0.0724655361717701,0.08348134991119,00-0033589,David Moore,2020
0,2,0.0,0,28.0,0.0,0.0,0.0571428571428571,0.0897435897435897,0.1485347985347985,0.0,0.1456140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,00-0033589,David Moore,2021
5,7,94.0,1,49.0,62.0,3.0,0.2330226894186849,0.2037779109938812,0.4921785718237443,20.4,0.0818630080899066,0.0646937370956641,0.0441176470588235,0.05,0.0684216563431979,0.5,0.0402668666850894,0.0372340425531914,00-0033589,David Moore,2023
32,57,351.0,3,631.0,60.0,18.0,1.834771397794947,2.438266450149689,4.458943611797203,85.10000000000001,0.320017990454746,0.1261228889687387,0.1323529411764706,0.1372549019607843,0.1361924288220498,0.7782705099778271,0.0818017533066748,0.1263858093126385,00-0033589,David Moore,2024
4,9,33.0,0,59.0,22.0,3.0,0.3291287319750318,0.3013740087238437,0.7046549040692384,7.300000000000001,0.1000502273448239,0.0247376311844077,0.05,0.0441176470588235,0.0197901049475262,0.1709844559585492,0.0144680513714919,0.0466321243523316,00-0033591,Noah Brown,2017
5,8,54.0,0,75.0,20.0,2.0,0.2561178076474005,0.3553000870074844,0.63288677237634,10.4,0.1223613379302002,0.0417956656346749,0.0327868852459016,0.0289855072463768,0.0334365325077399,0.3233532934131736,0.0232828870779976,0.0479041916167664,00-0033591,Noah Brown,2018
14,24,154.0,0,247.0,47.0,6.0,0.5763848299648339,0.8574907465562059,1.464820767536595,29.8,0.1532602222664538,0.0551181102362204,0.0413793103448275,0.037037037037037,0.0440944881889763,0.3783783783783784,0.0313005482847719,0.0589680589680589,00-0033591,Noah Brown,2020
16,25,184.0,0,227.0,68.0,6.0,0.6246492796007215,0.6675379822194146,1.4042505069546725,34.4,0.1642711938404726,0.0670309653916211,0.0458015267175572,0.0402684563758389,0.0536247723132969,0.5183098591549296,0.0361800588977703,0.0704225352112676,00-0033591,Noah Brown,2021
43,74,555.0,3,800.0,128.0,25.0,2.335821584480121,3.086830675440398,5.66451384952846,114.5,0.3852533354676792,0.163235294117647,0.1506024096385542,0.1473684210526315,0.1555882352941176,1.1122244488977957,0.0884921554988793,0.1482965931863727,00-0033591,Noah Brown,2022
33,55,567.0,2,658.0,223.0,24.0,1.6658509978404872,2.2204296841636904,4.053077275675314,101.6,0.4141674625915313,0.2317123007764609,0.2016806722689075,0.1969696969696969,0.2161390713903995,1.6246418338108883,0.1246656359665268,0.157593123209169,00-0033591,Noah Brown,2023
35,56,453.0,1,637.0,83.0,21.0,1.913101676540002,3.060719150173586,5.012155919931513,86.30000000000001,0.4574918566775244,0.1740968485780169,0.1627906976744186,0.1517241379310344,0.1517774788624135,1.3482142857142858,0.0836256516599159,0.1666666666666666,00-0033591,Noah Brown,2024
1,1,4.0,0,2.0,2.0,0.0,0.0256410256410256,0.007168458781362,0.0434794596084918,1.4,0.0431537102473498,0.0133779264214046,0.0,0.0,0.0107023411371237,0.1,0.0114697689660822,0.025,00-0033604,Krishawn Hogan,2019
3,6,35.0,0,71.0,1.0,2.0,0.3032738095238095,0.3541058414794482,0.7027848033213281,6.5,0.1536543654365436,0.0495750708215297,0.0625,0.0571428571428571,0.0396600566572238,0.3465346534653465,0.0284538609700577,0.0594059405940594,00-0033633,Tanner Gentry,2017
0,1,0.0,0,7.0,0.0,0.0,0.0277777777777777,0.0154867256637168,0.0525073746312684,0.0,0.0540560471976401,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777777777,00-0033633,Tanner Gentry,2022
42,83,748.0,3,1038.0,299.0,32.0,2.483835626383801,3.8411660812068056,6.414569696420465,132.8,0.4388288808350072,0.201291711517761,0.1658031088082901,0.1635514018691588,0.1896047977856374,1.4193548387096775,0.0977591943700126,0.1574952561669829,00-0033681,Keelan Cole,2017
38,70,491.0,1,691.0,136.0,25.0,1.9763171006374856,2.6320404307315863,4.806903952468339,89.1,0.3902444253859348,0.1666666666666666,0.1773049645390071,0.1688311688311688,0.1487179487179487,1.0627705627705628,0.0952391132394125,0.1515151515151515,00-0033681,Keelan Cole,2018
24,35,361.0,3,374.0,99.0,19.0,0.9688770719372513,1.3855497621486197,2.4232004414099104,78.7,0.2196535906358747,0.1327694005148952,0.152,0.1560283687943262,0.1437155204119161,0.8595238095238096,0.0853708806109387,0.0833333333333333,00-0033681,Keelan Cole,2019
55,88,642.0,5,957.0,174.0,34.0,2.388568040252758,3.1531759186168413,5.790075203410925,155.4,0.3718814326883491,0.1623261694058154,0.1658536585365853,0.1695652173913043,0.1698609355246523,1.042207792207792,0.1133810010214504,0.1428571428571428,00-0033681,Keelan Cole,2020
28,51,449.0,1,686.0,85.0,20.0,1.4863660935307523,2.875659388605892,4.242510712320253,78.9,0.3169603702009739,0.1375191424196018,0.1219512195121951,0.1166666666666666,0.1225153139356814,0.907070707070707,0.0714609183950729,0.103030303030303,00-0033681,Keelan Cole,2021
10,21,141.0,1,345.0,20.0,8.0,0.5952957340643288,1.0110181067271318,1.6006562758054854,30.1,0.1920523695371565,0.0674318507890961,0.0842105263157894,0.0825688073394495,0.0682311949169911,0.4420062695924764,0.0414634818304543,0.0658307210031347,00-0033681,Keelan Cole,2022
6,17,56.0,0,272.0,28.0,4.0,0.5058246605148133,0.8583703433269516,1.359596231101086,11.6,0.1981955660662492,0.0278745644599303,0.043010752688172,0.0388349514563106,0.0222996515679442,0.2097378277153558,0.0187259871500984,0.0636704119850187,00-0033705,Andre Patton,2019
8,21,101.0,0,168.0,43.0,4.0,0.6471896524528103,0.8141159049690001,1.5406656121575155,18.1,0.2623711340206185,0.1035897435897435,0.0784313725490196,0.074074074074074,0.0828717948717948,0.520618556701031,0.0543870192307692,0.1082474226804123,00-0033717,Travis Rudolph,2017
28,40,254.0,1,264.0,98.0,18.0,0.9272222222222222,1.0101558174231815,2.0979424055295604,59.900000000000006,0.3442162488674117,0.1439093484419263,0.1836734693877551,0.1743119266055046,0.1333092969353592,0.9621212121212122,0.095034110740917,0.1515151515151515,00-0033733,Greg Ward,2019
53,79,419.0,6,444.0,164.0,24.0,2.329482360540343,1.6089234890770052,4.620469983164418,133.1,0.2644663032708743,0.1123927038626609,0.135593220338983,0.1507537688442211,0.1444596176355833,0.7006688963210702,0.0988400588139193,0.1321070234113712,00-0033733,Greg Ward,2020
7,11,95.0,3,85.0,16.0,4.0,0.3604612383452994,0.3204813204247607,0.7650287818152816,34.58,0.1067639698639618,0.0549132947976878,0.0519480519480519,0.0833333333333333,0.129644921552436,0.4166666666666667,0.0588796185935637,0.0482456140350877,00-0033733,Greg Ward,2021
0,1,0.0,0,27.0,0.0,0.0,0.0256410256410256,0.084375,0.0975240384615384,0.0,0.1059615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,00-0033773,Riley McCarron,2018
27,51,339.0,1,609.0,99.0,15.0,1.5544646644393094,2.2614472628374185,3.914710080645157,66.9,0.5874821452355911,0.1898096304591265,0.1648351648351648,0.1584158415841584,0.1718477043673012,1.4184100418410042,0.1074629742667138,0.2133891213389121,00-0033839,Dede Westbrook,2017
66,101,717.0,5,852.0,362.0,39.0,3.345356121637269,4.477972297285668,8.152614790555871,181.50000000000003,0.4631099368131542,0.2089769746429612,0.2378048780487804,0.2458100558659217,0.2338482463810356,1.337686567164179,0.1615286034673027,0.1884328358208955,00-0033839,Dede Westbrook,2018
66,101,660.0,3,670.0,311.0,31.0,2.9555745795439083,2.639998955186449,6.2813611379463765,156.7,0.4107641737533928,0.1777059773828756,0.1845238095238095,0.1770833333333333,0.1671647819063005,1.2177121771217712,0.1237404845383619,0.1863468634686347,00-0033839,Dede Westbrook,2019
1,1,4.0,0,4.0,0.0,0.0,0.0238095238095238,0.0127795527156549,0.0446599726152441,1.4,0.0459379278868096,0.0145454545454545,0.0,0.0,,0.0952380952380952,0.016726403823178,0.0238095238095238,00-0033839,Dede Westbrook,2020
10,15,68.0,0,110.0,17.0,3.0,0.4150986282115969,0.3767390505073816,0.8863652776725626,16.8,0.1075847811858025,0.0298901098901098,0.0288461538461538,0.0252100840336134,0.0239120879120879,0.2172523961661341,0.0214203748565599,0.047923322683706,00-0033839,Dede Westbrook,2021
9,17,94.0,0,172.0,22.0,6.0,0.481322272498743,0.5641451406187361,1.11688500718123,18.4,0.1929786209939432,0.0657342657342657,0.09375,0.0857142857142857,0.0525874125874125,0.4392523364485981,0.0395104144298904,0.0794392523364486,00-0033840,Chad Hansen,2017
17,24,236.0,1,290.0,39.0,11.0,0.718304907778592,0.9336004173610022,1.7309776538205894,46.6,0.3376454768859832,0.1437271619975639,0.1506849315068493,0.1463414634146341,0.1372039518202733,1.2967032967032968,0.0903661185231151,0.1318681318681318,00-0033840,Chad Hansen,2020
5,6,84.0,0,58.0,30.0,5.0,0.2065842078960519,0.2541305268790831,0.4877676806594361,13.4,0.1308132706987669,0.110091743119266,0.131578947368421,0.1136363636363636,0.0880733944954128,0.8076923076923077,0.0519339586078598,0.0576923076923076,00-0033855,Chris Thompson,2017
58,79,917.0,7,729.0,430.0,39.0,2.419971772552418,2.427965912529395,5.329533797599203,197.7,0.4055179912501044,0.2679719462302747,0.2422360248447205,0.2527472527472527,0.2810442236508864,2.065315315315315,0.1706841178298856,0.1779279279279279,00-0033857,JuJu Smith-Schuster,2017
111,166,1426.0,7,1461.0,648.0,68.0,3.842050116642002,4.671164300067138,9.03289018501,296.90000000000003,0.580803873685633,0.2756088132972555,0.2709163346613545,0.2622377622377622,0.2604870506378044,2.06966618287373,0.1706459140390606,0.2409288824383164,00-0033857,JuJu Smith-Schuster,2018
42,70,552.0,3,683.0,222.0,23.0,2.2393811356874123,2.847909596283376,5.3526084209294815,113.2,0.4351202183838167,0.2257668711656441,0.2035398230088495,0.2047244094488189,0.2234706397896582,1.362962962962963,0.1369465279458021,0.1728395061728395,00-0033857,JuJu Smith-Schuster,2019
97,128,831.0,9,703.0,409.0,48.0,3.1030896097518075,2.386837176823603,6.325420438404233,234.1,0.4134473674562814,0.201259384838944,0.233009708737864,0.2365145228215767,0.2124360792997267,1.266768292682927,0.1520959484394085,0.1951219512195122,00-0033857,JuJu Smith-Schuster,2020
15,28,129.0,0,183.0,68.0,6.0,0.7390937223695844,0.7176195373279399,1.6109742596839345,34.8,0.3210885865037489,0.1003110419906687,0.0983606557377049,0.0895522388059701,0.080248833592535,0.6615384615384615,0.0842941575428737,0.1435897435897435,00-0033857,JuJu Smith-Schuster,2021
78,101,933.0,3,750.0,457.0,47.0,2.7129969503573266,2.780740998777476,6.016014124680223,185.3,0.3827799122454517,0.1895956106482422,0.1828793774319066,0.1694915254237288,0.1674659622028043,1.5121555915721232,0.1059680666117668,0.1636952998379254,00-0033857,JuJu Smith-Schuster,2022
29,47,260.0,1,338.0,94.0,13.0,1.392065401671036,1.5131451347942348,3.147299696862518,61.0,0.2805694085601554,0.1188843164151806,0.1274509803921568,0.1238938053097345,0.1132892713139626,0.6951871657754011,0.0828264175537692,0.1256684491978609,00-0033857,JuJu Smith-Schuster,2023
18,26,231.0,2,143.0,155.0,11.0,0.794872135961281,0.7926720171136051,1.747178615921445,53.1,0.1435969223132291,0.0862906238326484,0.0763888888888889,0.0807453416149068,0.0925619108308246,0.5848101265822785,0.05565571021298,0.0658227848101265,00-0033857,JuJu Smith-Schuster,2024
6,17,63.0,1,272.0,19.0,3.0,0.6618565286415184,1.2107606218562976,1.840317228261686,18.5,0.1817773371206031,0.0351955307262569,0.0344827586206896,0.0404040404040404,0.0448230912476722,0.2234042553191489,0.0299498138254816,0.0602836879432624,00-0033859,Josh Malone,2017
1,5,12.0,0,36.0,0.0,1.0,0.1345351714386709,0.1254442515910405,0.2896137332717348,2.2,0.0979653621405505,0.0168539325842696,0.0277777777777777,0.0238095238095238,0.0134831460674157,0.1071428571428571,0.0087101116477947,0.0446428571428571,00-0033859,Josh Malone,2018
4,6,16.0,0,17.0,8.0,1.0,0.1875,0.1180555555555555,0.3638888888888889,6.800000000000001,0.3756944444444444,0.0893854748603352,0.1,0.0909090909090909,0.0715083798882681,0.5,0.1023171832681312,0.1875,00-0033859,Josh Malone,2020
34,65,375.0,0,745.0,101.0,17.0,2.032990323834575,2.553077758219127,4.836639916505251,71.5,0.4749221732305882,0.1561199000832639,0.1559633027522936,0.1428571428571428,0.1248959200666111,1.083815028901734,0.0871122590706401,0.1878612716763005,00-0033871,Corey Davis,2017
65,112,891.0,4,1159.0,267.0,47.0,4.162294871636484,5.6892180884064665,10.225894969339253,183.6,0.6684209825449168,0.2737327188940092,0.3012820512820512,0.2965116279069767,0.2689861751152074,2.038901601830664,0.1565217391304348,0.2562929061784897,00-0033871,Corey Davis,2018
43,69,601.0,2,830.0,217.0,33.0,2.584975677087479,3.8996701660880113,6.607232631892826,115.1,0.4232762851183904,0.159205298013245,0.1941176470588235,0.1776649746192893,0.1421790532254108,1.400932400932401,0.0838737885302047,0.1608391608391608,00-0033871,Corey Davis,2019
65,92,984.0,5,1080.0,291.0,49.0,3.136467506270729,4.511802336977109,7.862962895290071,191.4,0.5738153867706963,0.3013782542113323,0.2899408284023668,0.2755102040816326,0.2781396404061029,2.3653846153846154,0.1435966689173981,0.2211538461538461,00-0033871,Corey Davis,2020
34,59,492.0,4,765.0,129.0,23.0,1.6625274133354244,2.57655760382864,4.297381442683185,105.2,0.4870337182086162,0.2251716247139588,0.23,0.2454545454545454,0.260137299771167,1.459940652818991,0.1557826151340145,0.1750741839762611,00-0033871,Corey Davis,2021
32,64,536.0,2,861.0,109.0,28.0,1.795800248137823,3.169531384929935,4.912372341657688,97.6,0.365877259994907,0.1708638826904686,0.1866666666666666,0.1875,0.1766911061523748,1.0634920634920637,0.0967601221398263,0.1269841269841269,00-0033871,Corey Davis,2022
27,74,316.0,2,994.0,63.0,19.0,2.466987572333601,3.916360254090591,6.441933536363814,70.60000000000001,0.4707078853046595,0.1105281566981462,0.1376811594202898,0.1381578947368421,0.1169939539299455,0.7314814814814815,0.0693271534624297,0.1712962962962963,00-0033891,Zay Jones,2017
56,102,652.0,7,1226.0,142.0,33.0,3.4249791698675125,4.116283064994223,8.018866900297224,165.2,0.5056509265871904,0.2136304062909567,0.2426470588235294,0.2666666666666666,0.2709043250327654,1.3092369477911647,0.1553098676293622,0.2048192771084337,00-0033891,Zay Jones,2018
27,45,216.0,0,484.0,77.0,10.0,1.4178793499312232,1.8854398933983316,3.446626950275667,48.900000000000006,0.2487390764304197,0.0584731997834325,0.059171597633136,0.054054054054054,0.046778559826746,0.4518828451882845,0.0406937070385966,0.0941422594142259,00-0033891,Zay Jones,2019
14,20,154.0,1,142.0,65.0,6.0,0.5707235122429986,0.4896140399809839,1.1988150963511863,36.56,0.1089762521484422,0.0474137931034482,0.0387096774193548,0.0397727272727272,0.0474548440065681,0.3811881188118812,0.0331123428612831,0.0495049504950495,00-0033891,Zay Jones,2020
47,70,546.0,1,979.0,170.0,29.0,2.0472723314703947,3.666571145917926,5.6375082993481405,105.9,0.3605246206021106,0.1336597307221542,0.1534391534391534,0.1442307692307692,0.117454100367197,0.9680851063829788,0.0804222357229647,0.1241134751773049,00-0033891,Zay Jones,2021
82,121,823.0,5,1018.0,282.0,44.0,3.42740221915166,4.175364490340393,8.063858471965766,198.1,0.5121005326022663,0.2070961248112732,0.2211055276381909,0.2207207207207207,0.2091551607185838,1.43630017452007,0.1366338818920447,0.2111692844677138,00-0033891,Zay Jones,2022
34,64,321.0,2,871.0,51.0,14.0,1.611170814135999,2.4408872921289126,4.125377325694237,78.1,0.4957498778700537,0.1274315204446209,0.1206896551724138,0.123076923076923,0.1305166449271252,0.901685393258427,0.0917032618650635,0.1797752808988764,00-0033891,Zay Jones,2023
8,11,84.0,0,119.0,19.0,5.0,0.33366489598875,0.6010886954342924,0.9212594307871296,16.400000000000002,0.1504283965728274,0.0557768924302788,0.0641025641025641,0.0568181818181818,0.0446215139442231,0.3906976744186046,0.0288762897489171,0.0511627906976744,00-0033891,Zay Jones,2024
62,94,869.0,5,808.0,364.0,42.0,2.932322504231809,3.1656418154665373,6.6144330271742895,176.9,0.4612487073198286,0.2254800207576544,0.2359550561797752,0.2281553398058252,0.2160983023204092,1.7954545454545454,0.127023106860253,0.1942148760330578,00-0033908,Cooper Kupp,2017
40,55,566.0,6,460.0,303.0,25.0,1.6380018503002374,1.6305481269931914,3.59838646434559,135.1,0.4628531322691906,0.2146378460371634,0.2016129032258064,0.2198581560283688,0.2422985121238484,2.065693430656934,0.1465483577038226,0.2007299270072992,00-0033908,Cooper Kupp,2018
94,134,1161.0,10,970.0,538.0,51.0,3.5494371582009525,3.196872584314008,7.561966546321234,270.5,0.4774136164991122,0.2486613835939173,0.2297297297297297,0.25,0.2898381977842248,1.837025316455696,0.1802660340139681,0.2120253164556962,00-0033908,Cooper Kupp,2019
92,124,974.0,3,782.0,525.0,45.0,3.439677080017437,3.225114647686295,7.417095873406562,210.7,0.5117539511886974,0.2464574898785425,0.2319587628865979,0.2242990654205607,0.227165991902834,1.7644927536231885,0.1513997470682915,0.2246376811594203,00-0033908,Cooper Kupp,2020
145,191,1947.0,16,1641.0,846.0,89.0,5.495459006963327,5.641115282405869,12.191969208129098,439.5,0.7277004612465016,0.3979153893316983,0.3819742489270386,0.3832116788321167,0.3963810919531635,3.2075782537067545,0.2583288270284249,0.314662273476112,00-0033908,Cooper Kupp,2021
75,98,812.0,6,713.0,413.0,42.0,2.7541357273831704,3.2562751871611018,6.410596222087526,201.4,0.7274081182910358,0.3778501628664495,0.3783783783783784,0.4,0.435613463626493,2.506172839506173,0.2939459396345379,0.3024691358024691,00-0033908,Cooper Kupp,2022
59,95,737.0,5,781.0,322.0,33.0,3.1014791670544795,3.304916050523547,6.965659985948202,164.4,0.5735339748777131,0.2534387895460798,0.2481203007518796,0.2467532467532467,0.2503700792559115,1.8753180661577609,0.1542040295651521,0.2417302798982188,00-0033908,Cooper Kupp,2023
